PM10 level,Happiness,Year
11.4052,7,2012
11.39288,7.23,2012
11.40782,7.38,2012
11.40892,7.61,2012
11.41007,7.12,2012
11.41104,7.1,2012
11.39513,7.1,2012
11.41094,7.48,2012
11.41296,7.25,2012
11.41506,7.07,2012
11.41672,7.41,2012
11.41953,6.72,2012
11.43017,7.09,2012
11.43079,7.48,2012
11.39879,7.25,2012
11.41589,7.36,2012
11.4183,6.55,2012
11.42335,7.78,2012
11.42496,7.05,2012
11.43104,7.37,2012
11.44973,7.71,2012
11.4396,7.46,2012
11.39689,7.73,2012
11.39895,7.34,2012
11.4024,7.71,2012
11.42037,7.77,2012
11.4268,7.53,2012
11.42959,7.27,2012
11.4361,7.07,2012
11.45319,7.43,2012
11.47337,7.32,2012
11.44812,7.33,2012
11.43268,7.31,2012
11.4344,7.47,2012
11.43677,7.42,2012
11.44206,7.54,2012
11.4657,7.31,2012
11.47968,7.54,2012
11.48394,7.54,2012
11.4914,7.32,2012
11.57262,7.6,2012
11.53273,7.29,2012
11.49081,7.29,2012
11.43623,7.37,2012
11.43888,7.56,2012
11.44784,7.54,2012
11.4766,7.39,2012
11.55347,7.3,2012
11.50127,7.23,2012
11.52418,7.31,2012
11.99026,7.54,2012
11.55458,7.24,2012
11.50962,7.2,2012
11.43649,7.46,2012
11.4385,7.39,2012
11.44228,7.79,2012
11.46579,7.19,2012
11.48388,7.23,2012
11.48771,7.58,2012
11.50194,7.12,2012
11.59819,7.23,2012
11.64939,7.63,2012
11.62987,7.14,2012
11.51218,7.45,2012
11.43843,7.29,2012
11.45313,7.3,2012
11.46689,7.54,2012
11.5463,7.33,2012
11.48212,7.11,2012
11.49599,7.18,2012
11.74931,7.41,2012
11.82123,7.36,2012
11.59551,7.3,2012
11.48951,7.3,2012
11.439,7.39,2012
11.4889,7.04,2012
11.46536,7.3,2012
11.49124,7.45,2012
11.5022,7.37,2012
11.52696,7.36,2012
11.73411,7.28,2012
11.72963,7.48,2012
11.47591,7.27,2012
11.4854,7.13,2012
11.51121,7.4,2012
11.56578,7.27,2012
11.59468,7.15,2012
11.74962,7.18,2012
11.7036,7.46,2012
12.199,7.48,2012
11.51914,7.14,2012
11.4773,7.51,2012
11.49462,7.36,2012
11.5178,7.3,2012
11.58672,7.52,2012
11.59918,7.44,2012
11.65473,7.34,2012
11.55955,8.02,2012
11.53944,7.44,2012
11.513,7.58,2012
11.49345,7.4,2012
11.47762,7.56,2012
11.48321,7.67,2012
11.54347,7.42,2012
11.51112,7.32,2012
11.53668,7.19,2012
11.53824,7.14,2012
11.53496,7.72,2012
11.57322,7.08,2012
11.58934,7.28,2012
11.54628,7.38,2012
11.48653,7.38,2012
11.44417,7.46,2012
11.44819,7.49,2012
11.47527,7.35,2012
11.48191,7.32,2012
11.50288,7.15,2012
11.80243,7.11,2012
11.5198,7.24,2012
11.54166,7.43,2012
