PM10 level,Happiness,Year
13.26907,7.16,2011
13.25268,7.31,2011
13.27276,7.4,2011
13.2742,7.37,2011
13.27515,6.88,2011
13.27498,7.3,2011
13.25506,7.48,2011
13.27662,7.41,2011
13.27965,7.47,2011
13.28227,7.09,2011
13.28273,7.6,2011
13.28413,7.3,2011
13.2965,7.46,2011
13.29723,7.4,2011
13.25891,7.43,2011
13.28209,7.58,2011
13.28597,7.53,2011
13.29085,7.92,2011
13.29463,7.87,2011
13.29835,7.52,2011
13.31956,7.32,2011
13.30907,7.43,2011
13.25442,7.26,2011
13.25762,7.34,2011
13.26258,7.4,2011
13.28662,7.48,2011
13.29575,7.66,2011
13.30253,7.74,2011
13.31185,7.6,2011
13.32557,7.22,2011
13.34794,7.07,2011
13.32264,7.31,2011
13.30672,7.19,2011
13.30327,7.26,2011
13.30671,7.27,2011
13.31261,7.1,2011
13.34235,6.97,2011
13.36041,7.28,2011
13.36972,7.68,2011
13.38328,7.23,2011
13.46424,7.29,2011
13.42393,7.21,2011
13.38259,7.32,2011
13.30626,7.51,2011
13.31007,7.73,2011
13.31984,7.35,2011
13.353,7.41,2011
13.42346,7.55,2011
13.38814,7.54,2011
13.43116,7.1,2011
13.87551,7.5,2011
13.46764,7.32,2011
13.42383,7.14,2011
13.30539,7.6,2011
13.30892,7.48,2011
13.31379,7.56,2011
13.33992,7.3,2011
13.36277,7.21,2011
13.36813,7.53,2011
13.39013,7.96,2011
13.51693,7.46,2011
13.61665,7.32,2011
13.66635,7.5,2011
13.43355,7.51,2011
13.30779,7.32,2011
13.32432,7.47,2011
13.34179,7.24,2011
13.42548,7.36,2011
13.36242,7.07,2011
13.38267,7.27,2011
13.6657,7.56,2011
14.09477,7.42,2011
13.55777,7.29,2011
13.39165,7.36,2011
13.30852,7.29,2011
13.35917,7.59,2011
13.33917,7.33,2011
13.36979,7.27,2011
13.3815,7.21,2011
13.41066,7.33,2011
13.63117,7.15,2011
13.6298,7.54,2011
13.35795,7.36,2011
13.36792,7.14,2011
13.39597,7.43,2011
13.45506,7.32,2011
13.47857,6.94,2011
13.62551,7.35,2011
13.5842,7.43,2011
14.08856,7.57,2011
13.41372,7.35,2011
13.36105,7.4,2011
13.37929,7.43,2011
13.40368,7.14,2011
13.47113,7.28,2011
13.48451,7.41,2011
13.52509,6.9,2011
13.44032,7.17,2011
13.42416,7.34,2011
13.40168,7.65,2011
13.38312,7.44,2011
13.36219,7.63,2011
13.36918,7.69,2011
13.42992,7.45,2011
13.39849,7.39,2011
13.42927,7.52,2011
13.42661,7.22,2011
13.41558,7.47,2011
13.45923,7.38,2011
13.47464,7.38,2011
13.43382,7.32,2011
13.3748,7.61,2011
13.31734,7.63,2011
13.32248,7.53,2011
13.35718,6.95,2011
13.36824,7.69,2011
13.39076,7.35,2011
13.6901,7.2,2011
13.40841,7.25,2011
13.43468,7.34,2011
13.42746,7.1,2011
13.39899,7.35,2011
13.5293,7.4,2011
13.3782,7.01,2011
13.37225,7.23,2011
13.31886,7.24,2011
13.32781,7.29,2011
13.33799,7.21,2011
13.35683,7.33,2011
13.37228,7.52,2011
13.3996,7.16,2011
13.38683,6.8,2011
13.37336,7.75,2011
13.48176,7.62,2011
13.37545,7.13,2011
13.56965,6.96,2011
13.47528,7.24,2011
13.43715,7.53,2011
13.39043,7.7,2011
13.37612,7.17,2011
13.36945,7.5,2011
13.39524,7.5,2011
13.39194,7.8,2011
13.41768,8.07,2011
