PM10 level,Happiness,Year
11.38729,7.62,2014
11.35834,7.56,2014
11.39025,7.32,2014
11.39168,8.08,2014
11.39309,7.08,2014
11.39384,7.53,2014
11.36065,7.79,2014
11.39374,7.6,2014
11.39645,7.6,2014
11.39909,7.52,2014
11.40019,7.78,2014
11.4028,7.68,2014
11.43138,7.32,2014
11.43218,7.8,2014
11.36426,7.74,2014
11.39925,7.43,2014
11.40295,7.46,2014
11.40975,7.83,2014
11.41017,7.57,2014
11.41548,7.47,2014
11.45275,7.53,2014
11.44245,7.39,2014
11.36202,7.12,2014
11.36439,7.59,2014
11.36836,7.28,2014
11.40465,7.1,2014
11.41462,7.53,2014
11.41846,7.15,2014
11.42469,7.74,2014
11.44136,7.58,2014
11.4802,7.44,2014
11.45375,7.48,2014
11.4391,7.34,2014
11.36966,7.56,2014
11.37242,7.49,2014
11.37795,7.43,2014
11.41959,7.72,2014
11.44766,7.57,2014
11.44461,7.43,2014
11.45081,7.51,2014
11.52886,7.79,2014
11.50937,7.5,2014
11.47259,7.51,2014
11.37339,7.56,2014
11.37702,7.64,2014
11.38728,7.28,2014
11.43411,7.55,2014
11.49531,7.49,2014
11.46673,7.84,2014
11.49729,7.3,2014
11.86132,7.58,2014
11.54656,7.49,2014
11.51166,7.22,2014
11.37356,7.47,2014
11.37639,7.71,2014
11.38173,8.07,2014
11.40728,7.41,2014
11.44577,7.69,2014
11.45173,7.89,2014
11.47633,7.61,2014
11.59428,7.86,2014
11.70064,7.48,2014
11.77039,7.33,2014
11.53046,7.74,2014
11.3768,7.48,2014
11.3935,7.35,2014
11.40925,7.76,2014
11.50994,7.16,2014
11.45135,7.53,2014
11.47748,7.47,2014
11.7863,7.65,2014
12.2662,7.4,2014
11.66298,7.25,2014
11.48974,7.54,2014
11.37825,7.65,2014
11.42951,7.68,2014
11.41279,7.41,2014
11.4583,7.48,2014
11.47631,7.53,2014
11.51661,7.37,2014
11.75689,7.36,2014
11.7514,7.5,2014
11.3861,7.31,2014
11.39718,7.3,2014
11.42654,7.49,2014
11.5123,7.5,2014
11.58402,7.51,2014
11.71248,7.25,2014
11.62921,7.45,2014
12.14203,7.71,2014
11.47208,7.53,2014
11.39018,7.62,2014
11.40996,7.38,2014
11.43818,7.53,2014
11.54089,7.69,2014
