PM10 level,Happiness,Year
5.651121,7.69,2017
5.64925,7.35,2017
5.653753,7.28,2017
5.655569,7.54,2017
5.657351,6.7,2017
5.658096,7.43,2017
5.650412,7.63,2017
5.657146,7.44,2017
5.659188,7.55,2017
5.66097,7.45,2017
5.662652,7.57,2017
5.666421,7.5,2017
5.677993,7.78,2017
5.67981,7.33,2017
5.651982,7.42,2017
5.658341,7.75,2017
5.661655,7.6,2017
5.666233,7.67,2017
5.669693,8.04,2017
5.676882,7.4,2017
5.696783,7.62,2017
5.687771,7.73,2017
5.651464,7.42,2017
5.652246,7.85,2017
5.65426,7.52,2017
5.660879,7.83,2017
5.667188,7.7,2017
5.670341,7.98,2017
5.67681,7.87,2017
5.697717,7.9,2017
5.721335,8.02,2017
5.696358,7.34,2017
5.681876,7.57,2017
5.653613,7.55,2017
5.654882,7.6,2017
5.657844,7.66,2017
5.667015,7.22,2017
5.67707,7.79,2017
5.68,7.8,2017
5.689805,7.21,2017
5.774484,7.52,2017
5.744649,7.48,2017
5.707611,7.54,2017
5.655469,7.67,2017
5.657506,7.79,2017
5.66353,7.43,2017
5.673446,7.66,2017
5.687444,7.71,2017
5.688806,7.72,2017
5.714821,7.53,2017
6.082038,7.45,2017
5.760538,7.59,2017
5.733009,7.28,2017
5.656846,7.71,2017
5.658204,7.63,2017
5.660789,7.75,2017
5.680383,7.65,2017
5.685855,7.75,2017
5.684505,7.73,2017
5.694567,7.75,2017
5.767408,7.51,2017
5.861699,7.56,2017
5.889192,7.18,2017
5.747088,7.55,2017
5.657386,7.43,2017
5.669474,7.41,2017
5.679403,7.81,2017
5.748441,7.54,2017
5.682809,7.22,2017
5.69352,7.25,2017
5.947521,7.49,2017
6.136747,7.43,2017
5.846804,7.56,2017
5.713238,7.66,2017
5.658279,7.42,2017
5.705946,7.85,2017
5.677301,7.4,2017
5.687286,7.97,2017
5.693038,7.54,2017
5.716423,7.58,2017
5.917182,7.46,2017
5.923261,7.54,2017
5.660797,7.54,2017
5.667405,7.28,2017
5.684915,7.7,2017
5.69976,7.55,2017
5.715627,7.55,2017
5.810216,7.47,2017
5.786234,7.2,2017
6.348453,7.64,2017
5.688808,7.76,2017
5.66336,7.69,2017
5.678565,8.04,2017
5.695532,7.56,2017
5.705314,7.75,2017
5.726957,7.92,2017
5.725086,7.37,2017
5.705162,7.34,2017
5.701854,7.48,2017
5.68434,7.51,2017
5.668869,8.34,2017
5.665173,7.43,2017
5.669572,7.75,2017
5.730249,7.63,2017
5.696249,7.5,2017
5.704946,7.54,2017
5.703429,7.35,2017
5.693151,7.45,2017
5.737041,7.69,2017
5.758637,6.84,2017
5.719609,7.52,2017
5.662921,7.35,2017
5.646858,7.59,2017
5.650608,7.56,2017
5.665607,7.88,2017
5.669904,7.61,2017
5.692506,7.45,2017
5.991157,7.64,2017
5.706648,7.57,2017
5.716661,7.38,2017
5.711465,7.76,2017
5.685373,7.69,2017
5.815295,7.48,2017
5.664745,7.53,2017
5.661935,7.53,2017
5.647404,7.6,2017
5.654914,7.34,2017
5.663898,7.44,2017
5.663527,7.57,2017
5.677611,7.91,2017
5.703759,7.79,2017
5.697586,7.27,2017
5.674832,7.39,2017
5.782979,7.39,2017
5.675469,7.31,2017
5.866391,7.53,2017
5.758832,7.89,2017
5.723644,7.52,2017
5.67739,7.73,2017
5.664724,7.64,2017
5.649413,7.6,2017
5.673634,7.65,2017
5.668428,7.87,2017
5.678031,7.74,2017
5.703844,7.54,2017
5.740836,7.26,2017
5.733521,7.74,2017
5.699269,7.8,2017
5.6846,7.51,2017
5.683836,7.79,2017
5.687304,7.11,2017
5.68395,7.3,2017
5.794421,7.13,2017
6.029927,7.34,2017
5.797501,7.26,2017
5.670495,6.83,2017
5.664953,7.31,2017
5.650493,7.39,2017
5.759641,7.37,2017
5.66478,7.34,2017
5.697554,7.27,2017
5.780538,7.46,2017
5.741663,7.56,2017
5.719238,7.61,2017
5.713246,7.38,2017
5.703191,7.45,2017
5.698739,7.7,2017
5.691743,7.35,2017
5.708102,7.39,2017
5.780939,7.69,2017
5.741844,7.68,2017
5.689581,7.44,2017
5.66863,7.86,2017
5.662948,7.33,2017
5.65261,7.62,2017
5.664857,7.42,2017
5.666303,7.31,2017
5.705924,7.68,2017
6.214241,7.45,2017
5.732649,7.57,2017
5.703352,7.82,2017
5.794661,7.51,2017
5.71736,7.57,2017
5.734532,7.54,2017
5.692383,7.47,2017
5.818891,7.39,2017
5.989759,7.47,2017
5.958365,7.6,2017
5.676834,7.56,2017
5.67152,7.47,2017
5.666643,7.35,2017
5.658187,7.49,2017
5.674112,7.3,2017
5.669365,7.47,2017
5.893993,7.67,2017
5.803329,7.3,2017
5.74689,7.61,2017
5.696037,7.67,2017
5.701857,7.57,2017
5.717102,7.5,2017
5.741618,7.59,2017
5.695414,7.16,2017
5.735751,8.24,2017
5.697576,7.78,2017
5.689337,7.49,2017
5.682705,7.42,2017
5.676981,7.4,2017
5.66899,7.57,2017
5.689043,7.41,2017
5.679059,7.41,2017
5.676035,7.48,2017
