PM10 level,Happiness,Year
9.3935,7.37,2015
9.37353,7.44,2015
9.396261,7.12,2015
9.398504,7.62,2015
9.400843,7.06,2015
9.40255,7.54,2015
9.375828,7.73,2015
9.400456,7.51,2015
9.403336,7.54,2015
9.406631,7.61,2015
9.409698,7.84,2015
9.41307,7.41,2015
9.43377,7.96,2015
9.434483,7.67,2015
9.379375,7.36,2015
9.40462,7.44,2015
9.408676,7.39,2015
9.416111,7.52,2015
9.420906,7.49,2015
9.427669,7.15,2015
9.458639,7.59,2015
9.446264,7.66,2015
9.377872,7.66,2015
9.380002,7.54,2015
9.383533,7.54,2015
9.40953,7.79,2015
9.41869,7.61,2015
9.424385,7.82,2015
9.434691,7.55,2015
9.456405,7.68,2015
9.488441,7.89,2015
9.460326,7.56,2015
9.441992,7.49,2015
9.379014,7.49,2015
9.381757,7.83,2015
9.38687,7.49,2015
9.417742,7.42,2015
9.44257,7.73,2015
9.442104,7.42,2015
9.454497,7.26,2015
9.55696,7.24,2015
9.532933,7.47,2015
9.474143,7.56,2015
9.382808,7.55,2015
9.386444,7.37,2015
9.395663,7.25,2015
9.430994,7.86,2015
9.494088,7.71,2015
9.462669,7.48,2015
9.494589,7.4,2015
9.970932,7.57,2015
9.557455,7.39,2015
9.503589,7.17,2015
9.383208,7.61,2015
9.386218,7.72,2015
9.391011,7.84,2015
9.415337,7.58,2015
9.444255,7.8,2015
9.450197,7.81,2015
9.470778,7.83,2015
9.57171,7.68,2015
9.681551,7.66,2015
9.715693,7.47,2015
9.516269,7.64,2015
9.386742,7.38,2015
9.402864,7.48,2015
9.418476,7.31,2015
9.51031,7.53,2015
9.451102,7.38,2015
9.473186,7.34,2015
9.756148,7.26,2015
10.0779,7.54,2015
9.640527,7.5,2015
9.482568,7.65,2015
9.389033,7.38,2015
9.440855,7.84,2015
9.424786,7.73,2015
9.461906,7.61,2015
9.481291,7.6,2015
9.521987,7.45,2015
9.744923,7.54,2015
9.73702,7.61,2015
9.390333,7.47,2015
9.401695,7.29,2015
9.430474,7.66,2015
9.511886,7.48,2015
9.597973,7.45,2015
9.749685,7.43,2015
9.637092,7.35,2015
10.14273,7.67,2015
9.459563,7.49,2015
9.394996,7.57,2015
9.414877,7.57,2015
9.44596,7.55,2015
9.555717,7.4,2015
9.58176,7.63,2015
9.606524,7.9,2015
9.504982,7.39,2015
9.46742,7.72,2015
9.446548,7.46,2015
9.426413,7.23,2015
9.396469,7.42,2015
9.404783,8.04,2015
9.468134,7.58,2015
9.44043,7.5,2015
9.477207,7.35,2015
9.479921,7.63,2015
9.47075,7.13,2015
9.509053,7.17,2015
9.514924,7.57,2015
9.478863,7.66,2015
9.418116,7.77,2015
9.339558,7.36,2015
9.345164,7.36,2015
9.381379,7.71,2015
9.407361,7.51,2015
9.438004,7.39,2015
9.731187,7.47,2015
9.448203,7.55,2015
9.478065,7.51,2015
9.472377,7.54,2015
9.445091,7.51,2015
9.570806,7.6,2015
9.416111,7.65,2015
9.418797,7.64,2015
9.341543,7.57,2015
9.35117,7.28,2015
9.362084,7.46,2015
9.382084,7.6,2015
9.398716,7.45,2015
9.430896,7.5,2015
9.43199,7.95,2015
9.414095,7.57,2015
9.531394,7.77,2015
9.416079,7.27,2015
9.607888,7.64,2015
9.517055,7.39,2015
9.47926,7.56,2015
9.430463,7.8,2015
9.414878,7.36,2015
9.342015,7.67,2015
9.368286,7.56,2015
9.366511,7.43,2015
9.413309,7.71,2015
9.428181,7.55,2015
9.492097,7.69,2015
9.55235,7.76,2015
9.451749,7.09,2015
9.424074,7.67,2015
9.417351,7.62,2015
9.424967,7.24,2015
9.42727,7.25,2015
9.538806,7.45,2015
9.78467,7.23,2015
9.549173,7.11,2015
9.419816,7.6,2015
9.410737,7.11,2015
9.344319,7.26,2015
9.455572,7.62,2015
9.363243,7.35,2015
9.415292,7.58,2015
9.502547,7.44,2015
9.478045,7.41,2015
9.624633,7.45,2015
9.478141,7.62,2015
9.432194,7.29,2015
9.430859,7.53,2015
9.430753,7.51,2015
9.49332,7.23,2015
9.530692,7.52,2015
9.498547,7.4,2015
9.442849,7.07,2015
9.419112,7.46,2015
9.406145,7.53,2015
9.347945,7.37,2015
9.362161,7.47,2015
9.366039,7.59,2015
9.424787,7.5,2015
9.937126,7.67,2015
9.462185,7.65,2015
9.437025,7.28,2015
9.467208,7.51,2015
9.43847,7.29,2015
9.469475,7.56,2015
9.432137,7.26,2015
9.564774,7.5,2015
9.745696,7.58,2015
9.728269,7.46,2015
9.441648,7.46,2015
9.429997,7.33,2015
9.415894,7.16,2015
9.354965,7.31,2015
9.373005,7.31,2015
9.370488,7.33,2015
9.614728,7.43,2015
9.527573,7.37,2015
9.473092,7.63,2015
9.422269,7.43,2015
9.433909,7.55,2015
9.457131,7.7,2015
9.484462,7.47,2015
9.438148,7.35,2015
9.493331,7.45,2015
9.528028,7.72,2015
9.502172,7.66,2015
9.48519,7.35,2015
9.452007,7.37,2015
9.420638,7.32,2015
