PM10 level,Happiness,Year
3.647444,7.5,2021
3.640125,7.54,2021
3.649971,7.45,2021
3.65186,7.75,2021
3.653766,7.6,2021
3.654399,7.53,2021
3.640925,7.47,2021
3.652261,7.64,2021
3.655278,7.51,2021
3.657721,7.83,2021
3.658941,7.67,2021
3.662024,7.31,2021
3.672517,7.65,2021
3.670993,7.63,2021
3.641953,6.76,2021
3.653836,7.39,2021
3.658348,7.79,2021
3.66462,7.21,2021
3.665344,7.97,2021
3.672034,7.52,2021
3.689903,7.61,2021
3.676118,7.52,2021
3.64147,7.81,2021
3.64205,7.19,2021
3.643878,7.83,2021
3.656004,7.64,2021
3.663923,7.8,2021
3.667241,7.32,2021
3.672759,7.1,2021
3.693337,7.64,2021
3.711594,7.55,2021
3.679531,7.33,2021
3.662796,7.74,2021
3.642118,7.44,2021
3.643112,7.77,2021
3.645752,7.58,2021
3.659287,7.6,2021
3.67095,7.57,2021
3.674182,7.35,2021
3.683892,6.88,2021
3.769743,7.36,2021
3.72926,7.26,2021
3.682306,7.52,2021
3.644503,7.68,2021
3.645786,7.84,2021
3.651125,7.21,2021
3.666023,7.76,2021
3.68003,7.8,2021
3.680025,7.74,2021
3.709807,7.5,2021
4.077706,7.43,2021
3.736573,7.49,2021
3.691319,7.25,2021
3.645436,7.47,2021
3.645978,7.53,2021
3.648207,7.25,2021
3.666744,7.17,2021
3.67689,7.57,2021
3.674507,7.64,2021
3.682443,7.65,2021
3.763939,7.61,2021
3.867371,8.16,2021
3.831589,7.83,2021
3.697227,7.65,2021
3.645121,7.5,2021
3.656784,7.27,2021
3.664807,7.77,2021
3.738047,7.28,2021
3.672944,7.58,2021
3.68354,7.57,2021
3.937936,7.56,2021
4.142642,7.53,2021
3.79032,7.53,2021
3.681173,7.59,2021
3.645286,7.51,2021
3.692356,7.6,2021
3.661676,7.47,2021
3.674979,7.76,2021
3.678824,7.42,2021
3.698883,7.5,2021
3.906734,7.42,2021
3.945348,7.51,2021
3.645736,7.37,2021
3.652282,7.26,2021
3.668153,7.51,2021
3.687065,7.71,2021
3.70328,7.56,2021
3.799283,7.9,2021
3.77284,7.81,2021
4.339345,7.68,2021
3.677858,7.66,2021
3.647171,7.56,2021
3.661987,7.41,2021
3.677507,7.72,2021
3.691069,7.71,2021
3.707646,7.56,2021
3.71862,7.23,2021
3.693413,7.22,2021
3.690566,7.6,2021
3.672444,7.62,2021
3.655361,7.52,2021
3.64857,7.69,2021
3.651947,7.69,2021
3.71055,7.34,2021
3.675496,7.5,2021
3.690128,7.71,2021
3.691602,7.39,2021
3.688689,7.93,2021
3.727229,7.47,2021
3.747536,7.61,2021
3.707599,7.35,2021
3.649634,7.92,2021
3.632775,7.37,2021
3.637124,7.25,2021
3.654372,7.61,2021
3.651357,6.94,2021
3.673159,7.37,2021
3.96941,7.4,2021
3.685156,7.66,2021
3.700803,8,2021
3.698795,7.71,2021
3.677314,7.5,2021
3.805134,7.43,2021
3.652821,7.63,2021
3.650018,7.33,2021
3.63316,7.41,2021
3.641061,7.41,2021
3.650446,7.4,2021
3.651304,7.39,2021
3.665098,7.49,2021
3.692126,7.05,2021
3.684087,7.18,2021
3.653235,7.85,2021
3.760785,7.18,2021
3.651682,7.46,2021
3.842921,7.4,2021
3.742131,7.82,2021
3.709643,7.44,2021
3.665056,7.32,2021
3.651631,7.3,2021
3.63352,7.47,2021
3.657292,7.37,2021
3.652057,7.76,2021
3.664848,7.26,2021
3.68854,7.08,2021
3.726721,7.54,2021
3.716107,7,2021
3.674506,7.48,2021
3.658665,7.37,2021
3.65631,7.44,2021
3.659428,7.16,2021
3.657283,7.21,2021
3.768838,7.24,2021
4.012164,7.13,2021
3.780458,7.17,2021
3.653569,7.17,2021
3.64857,6.99,2021
3.634426,7.44,2021
3.743862,7.71,2021
3.648582,7.24,2021
3.68293,7.43,2021
3.766922,7.37,2021
3.727454,7.38,2021
3.710702,7.77,2021
3.694322,7.47,2021
3.666972,7.26,2021
3.666706,7.51,2021
3.660126,7.37,2021
3.67975,7.21,2021
3.754631,7.6,2021
3.721302,7.33,2021
3.669215,7.11,2021
3.650403,7.55,2021
3.646542,7.41,2021
3.636281,7.5,2021
3.648526,7.48,2021
3.650885,7.34,2021
3.691917,7.55,2021
4.200465,7.29,2021
3.720063,7.3,2021
3.691626,7.45,2021
3.775248,7.53,2021
3.678593,7.39,2021
3.698437,7.35,2021
3.65712,7.54,2021
3.788866,7.41,2021
3.96328,7.48,2021
3.9358,7.46,2021
3.654884,7.23,2021
3.653372,7.49,2021
3.648278,7.49,2021
3.641312,7.16,2021
3.656861,7.44,2021
3.653503,7.1,2021
3.879783,7.36,2021
3.788265,7.43,2021
3.732824,7.47,2021
3.687546,7.4,2021
3.698914,7.57,2021
3.683965,7.37,2021
3.701357,7.4,2021
3.658893,7.52,2021
3.702659,7.76,2021
3.668298,7.42,2021
3.663407,7.88,2021
3.659681,7.36,2021
3.65724,7.52,2021
3.650815,7.42,2021
3.6718,7.26,2021
3.661585,7.46,2021
3.659097,7.3,2021
3.660459,7.3,2021
4.197502,7.56,2021
3.746794,7.48,2021
3.694526,7.43,2021
3.759266,7.6,2021
3.708728,7.57,2021
3.675945,7.22,2021
3.656298,7.54,2021
3.654901,7.89,2021
3.673006,7.58,2021
3.670429,7.55,2021
3.655514,8.1,2021
3.654646,7.52,2021
3.649017,7.62,2021
3.871336,7.22,2021
3.699322,7.45,2021
3.690586,7.61,2021
3.675496,7.55,2021
4.254637,7.19,2021
3.781922,7.14,2021
3.739366,7.62,2021
4.138787,7.45,2021
3.757612,7.31,2021
3.684587,7.38,2021
3.672674,7.74,2021
3.669105,7.38,2021
3.669613,7.54,2021
3.666461,7.57,2021
3.662078,7.69,2021
3.660116,7.03,2021
3.653308,8.05,2021
3.76424,7.83,2021
3.863293,8.03,2021
3.758037,7.28,2021
3.670643,7.63,2021
3.718403,7.22,2021
3.759962,7.54,2021
3.88052,7.5,2021
3.897003,7.45,2021
3.722424,7.49,2021
3.678561,7.34,2021
3.664216,7.59,2021
3.663488,7.35,2021
3.659668,7.54,2021
3.660095,7.34,2021
3.652655,7.32,2021
3.653875,7.41,2021
3.655906,7.42,2021
3.700391,7.44,2021
3.671714,7.25,2021
3.670216,7.4,2021
3.709691,7.37,2021
4.094907,7.56,2021
3.841547,7.26,2021
3.931328,7.45,2021
3.682094,8.1,2021
3.673071,7.87,2021
3.659589,7.51,2021
3.658138,7.24,2021
3.629424,7.72,2021
3.6291,7.33,2021
3.653816,7.59,2021
3.655168,7.31,2021
3.656216,7.39,2021
3.657993,7.44,2021
3.679764,7.62,2021
3.670147,7.4,2021
3.692302,7.39,2021
3.737782,7.61,2021
3.70593,7.29,2021
3.681502,7.53,2021
3.673325,7.45,2021
3.664784,7.98,2021
3.662292,7.13,2021
3.629554,6.84,2021
3.652003,7.44,2021
3.655128,7.62,2021
3.65715,7.5,2021
3.656128,7.39,2021
3.657997,7.48,2021
3.660755,7.59,2021
3.669952,7.25,2021
3.681359,7.2,2021
3.682737,7.26,2021
3.680465,7.38,2021
3.674468,7.91,2021
3.669511,7.58,2021
3.663025,7.57,2021
3.66165,7.41,2021
3.6604,7.61,2021
3.658729,8.03,2021
3.63089,7.71,2021
3.630286,7.33,2021
3.653081,7.8,2021
3.656511,7.22,2021
3.658175,7.48,2021
3.657289,7.62,2021
3.658179,7.84,2021
3.661064,7.59,2021
3.668994,7.63,2021
3.676346,7.33,2021
3.677589,7.51,2021
3.671632,7.73,2021
3.66653,7.2,2021
3.665022,7.35,2021
3.661806,7.49,2021
3.659971,7.34,2021
3.659498,7.49,2021
3.659748,7.37,2021
3.785829,7.01,2021
3.656648,7.23,2021
3.656236,7.52,2021
3.632324,7.78,2021
3.632246,,2021
3.632309,,2021
3.652321,,2021
3.653758,,2021
3.656442,,2021
3.66464,,2021
3.659582,,2021
3.659736,,2021
3.662287,,2021
3.676573,,2021
3.670166,,2021
3.681179,,2021
3.666176,,2021
3.662837,,2021
3.663982,,2021
3.66307,,2021
3.6671,,2021
3.662934,,2021
3.659726,,2021
3.659401,,2021
3.658456,,2021
3.661095,,2021
3.662575,,2021
3.655724,,2021
3.652917,,2021
3.631608,,2021
3.637483,,2021
3.640831,,2021
3.637703,,2021
3.632842,,2021
3.633828,,2021
3.634061,,2021
3.653269,,2021
3.655018,,2021
3.656843,,2021
3.661129,,2021
3.663651,,2021
3.662121,,2021
3.664796,,2021
3.682941,,2021
3.69235,,2021
3.680574,,2021
3.663447,,2021
3.661948,,2021
3.66008,,2021
3.659534,,2021
3.660956,,2021
3.66341,,2021
3.661271,,2021
3.660878,,2021
3.660472,,2021
3.659245,,2021
3.659195,,2021
3.688864,,2021
3.657797,,2021
3.654035,,2021
3.637628,,2021
3.645949,,2021
3.648959,,2021
3.642243,,2021
