PM25 level,Happiness,Year
3.370759,7.7,2016
3.36024,7.57,2016
3.371504,7.45,2016
3.372053,7.34,2016
3.37258,7.61,2016
3.373018,7.83,2016
3.360794,7.47,2016
3.372519,7.74,2016
3.373312,7.53,2016
3.374195,7.49,2016
3.37495,7.45,2016
3.37587,7.02,2016
3.382647,7.71,2016
3.382928,7.87,2016
3.36171,7.7,2016
3.373584,7.8,2016
3.37464,7.14,2016
3.377507,7.86,2016
3.37792,7.07,2016
3.379643,7.27,2016
3.389666,7.67,2016
3.386138,7.55,2016
3.361063,7.07,2016
3.361603,7.49,2016
3.362453,7.87,2016
3.374383,6.86,2016
3.377007,7.66,2016
3.378233,7.7,2016
3.381076,7.32,2016
3.38681,7.9,2016
3.396847,7.54,2016
3.389413,7.79,2016
3.383736,7.52,2016
3.358711,7.51,2016
3.359381,7.64,2016
3.360473,7.18,2016
3.373818,7.06,2016
3.37974,7.53,2016
3.380068,7.53,2016
3.383521,7.75,2016
3.411529,7.75,2016
3.407253,7.61,2016
3.389133,7.42,2016
3.359496,7.82,2016
3.360462,7.58,2016
3.362666,7.48,2016
3.377289,8.19,2016
3.387731,8.02,2016
3.385064,7.71,2016
3.394336,7.55,2016
3.514485,7.47,2016
3.407409,7.62,2016
3.391098,7.27,2016
3.359382,7.59,2016
3.360403,7.62,2016
3.361728,7.79,2016
3.368191,7.45,2016
3.380687,7.65,2016
3.381675,7.81,2016
3.387592,7.61,2016
3.412414,7.64,2016
3.427253,7.37,2016
3.41196,7.52,2016
3.389969,7.61,2016
3.360275,7.4,2016
3.365125,7.17,2016
3.369054,7.78,2016
3.39743,7.13,2016
3.382096,7.29,2016
3.386314,7.58,2016
3.454755,7.49,2016
3.435818,7.57,2016
3.408407,7.45,2016
3.38611,7.57,2016
3.360647,7.48,2016
3.373701,7.72,2016
3.369735,7.62,2016
3.384413,7.46,2016
3.388025,7.44,2016
3.396647,7.41,2016
3.449919,7.55,2016
3.452224,7.61,2016
3.358194,7.57,2016
3.361039,7.37,2016
3.368622,7.64,2016
3.391726,7.47,2016
3.406916,7.34,2016
3.439829,7.39,2016
3.418285,7.38,2016
3.555683,7.69,2016
3.384171,7.51,2016
3.359167,7.73,2016
3.364185,7.93,2016
3.371961,7.7,2016
3.398337,7.41,2016
3.414151,7.8,2016
3.420874,7.76,2016
3.396961,7.99,2016
3.385884,7.65,2016
3.381451,7.51,2016
3.37533,7.79,2016
3.359502,7.76,2016
3.361745,7.84,2016
3.377497,7.7,2016
3.370516,7.59,2016
3.386475,7.79,2016
3.387873,7.72,2016
3.388157,7.35,2016
3.397328,7.69,2016
3.397179,7.57,2016
3.389609,7.39,2016
3.37365,7.74,2016
3.345244,7.58,2016
3.34652,7.49,2016
3.355091,7.92,2016
3.362145,7.41,2016
3.370654,7.34,2016
3.442981,7.67,2016
