PM25 level,Happiness,Year
3.333385,8.34,2017
3.329142,7.43,2017
3.330924,7.75,2017
3.346367,7.63,2017
3.338087,7.5,2017
3.34692,7.54,2017
3.346071,7.35,2017
3.345235,7.45,2017
3.356481,7.69,2017
3.358136,6.84,2017
3.347507,7.52,2017
3.331809,7.35,2017
3.317869,7.59,2017
3.31916,7.56,2017
3.325597,7.88,2017
3.332865,7.61,2017
3.340649,7.45,2017
3.412817,7.64,2017
3.340833,7.57,2017
3.349017,7.38,2017
3.345881,7.76,2017
3.339759,7.69,2017
3.371201,7.48,2017
3.333093,7.53,2017
3.331855,7.53,2017
3.31804,7.6,2017
3.320405,7.34,2017
3.32357,7.44,2017
3.325691,7.57,2017
3.330608,7.91,2017
3.339114,7.79,2017
3.3417,7.27,2017
3.336195,7.39,2017
3.365788,7.39,2017
3.334737,7.31,2017
3.381779,7.53,2017
3.358771,7.89,2017
3.348249,7.52,2017
3.336208,7.73,2017
3.332653,7.64,2017
3.318718,7.6,2017
3.325448,7.65,2017
3.325449,7.87,2017
3.33361,7.74,2017
3.340188,7.54,2017
3.355659,7.26,2017
3.373106,7.74,2017
3.353867,7.8,2017
3.343681,7.51,2017
3.341174,7.79,2017
3.341239,7.11,2017
3.337684,7.3,2017
3.364405,7.13,2017
3.425602,7.34,2017
3.367016,7.26,2017
3.335307,6.83,2017
3.33264,7.31,2017
3.31919,7.39,2017
3.346917,7.37,2017
3.324034,7.34,2017
3.334156,7.27,2017
3.356823,7.46,2017
3.353308,7.56,2017
3.360048,7.61,2017
3.367517,7.38,2017
3.358452,7.45,2017
3.347046,7.7,2017
3.341706,7.35,2017
3.344681,7.39,2017
3.360796,7.69,2017
3.353806,7.68,2017
3.34072,7.44,2017
3.334625,7.86,2017
3.331313,7.33,2017
3.319974,7.62,2017
3.323234,7.42,2017
3.324006,7.31,2017
3.335419,7.68,2017
3.464176,7.45,2017
3.347889,7.57,2017
3.34725,7.82,2017
3.442252,7.51,2017
3.364708,7.57,2017
3.352494,7.54,2017
3.339384,7.47,2017
3.370434,7.39,2017
3.414202,7.47,2017
3.410091,7.6,2017
3.339692,7.56,2017
3.337252,7.47,2017
3.333865,7.35,2017
3.321549,7.49,2017
3.325706,7.3,2017
3.324853,7.47,2017
3.382401,7.67,2017
3.361623,7.3,2017
3.34968,7.61,2017
3.338321,7.67,2017
3.342376,7.57,2017
3.346595,7.5,2017
3.350333,7.59,2017
3.338673,7.16,2017
3.353176,8.24,2017
3.352239,7.78,2017
3.349646,7.49,2017
3.3457,7.42,2017
3.341467,7.4,2017
3.335635,7.57,2017
3.329297,7.41,2017
3.327224,7.41,2017
3.326944,7.48,2017
3.327627,7.38,2017
3.463063,7.55,2017
3.352265,7.45,2017
3.337649,7.6,2017
3.348246,7.66,2017
3.351174,7.49,2017
3.344969,7.18,2017
3.337029,7.54,2017
3.33799,7.74,2017
3.357296,7.61,2017
3.352679,7.41,2017
3.339824,7.3,2017
3.338949,7.33,2017
3.333437,8.06,2017
3.397736,7.57,2017
3.355268,7.68,2017
3.353889,7.15,2017
3.350723,7.68,2017
3.494864,7.11,2017
3.379319,7.27,2017
3.371262,7.3,2017
3.41864,7.38,2017
3.37775,7.58,2017
3.360789,7.65,2017
3.357023,7.66,2017
3.355506,7.59,2017
3.354717,7.49,2017
3.349577,7.56,2017
3.347522,7.47,2017
3.345619,7.69,2017
3.342742,7.66,2017
3.370912,7.71,2017
3.396278,7.49,2017
3.370939,7.16,2017
3.35114,7.18,2017
3.370028,7.36,2017
3.376622,7.33,2017
3.417825,7.38,2017
3.405164,7.33,2017
3.365508,7.45,2017
3.356397,7.47,2017
3.351559,7.51,2017
3.348243,7.61,2017
3.345484,7.54,2017
3.344307,7.4,2017
3.342594,7.58,2017
3.34324,7.36,2017
3.34434,7.13,2017
3.356151,7.73,2017
3.349623,7.37,2017
3.350704,7.53,2017
3.365021,7.71,2017
3.402323,7.59,2017
3.402611,7.44,2017
3.419484,7.67,2017
3.355784,8.04,2017
3.352979,7.36,2017
3.344407,7.93,2017
3.343837,7.45,2017
3.317778,7.59,2017
3.317851,7.18,2017
3.343479,7.36,2017
3.344105,7.62,2017
3.344908,7.38,2017
3.345955,7.69,2017
3.351778,7.79,2017
3.351466,7.59,2017
3.358594,7.77,2017
3.363318,7.54,2017
3.357537,7.8,2017
3.353459,7.23,2017
3.352659,7.63,2017
3.349659,7.91,2017
3.348759,7.76,2017
3.317784,7.25,2017
3.342603,7.48,2017
3.344643,7.75,2017
3.345346,7.55,2017
3.345419,7.39,2017
3.34637,7.59,2017
3.347641,7.39,2017
3.351929,8.07,2017
3.355013,7.49,2017
3.353138,7.52,2017
3.353615,7.72,2017
3.352756,7.33,2017
3.350952,7.55,2017
3.348853,7.76,2017
3.348303,7.27,2017
3.348181,7.7,2017
3.344141,8.11,2017
3.31856,7.63,2017
3.319051,7.82,2017
3.344327,7.66,2017
3.34653,7.51,2017
3.347371,7.36,2017
3.347518,7.54,2017
3.347798,7.47,2017
3.348881,7.77,2017
3.35234,7.71,2017
3.355516,6.83,2017
3.358042,7.64,2017
3.354788,7.93,2017
3.351914,7.21,2017
3.3511,7.58,2017
3.349812,7.6,2017
3.349595,7.66,2017
3.346679,7.17,2017
3.346413,7.43,2017
3.376892,7.73,2017
3.34411,7.71,2017
3.343997,7.76,2017
3.319376,7.68,2017
3.319218,,2017
3.320579,,2017
3.344126,,2017
3.344921,,2017
3.346247,,2017
3.352482,,2017
3.349355,,2017
3.349181,,2017
3.349972,,2017
3.35777,,2017
3.355642,,2017
3.359687,,2017
3.353873,,2017
3.351335,,2017
3.352718,,2017
3.350518,,2017
3.353162,,2017
3.352347,,2017
3.346361,,2017
3.346081,,2017
3.345505,,2017
3.346188,,2017
3.346379,,2017
3.345828,,2017
3.343486,,2017
3.317964,,2017
3.319735,,2017
3.321797,,2017
3.320979,,2017
3.319927,,2017
3.320727,,2017
3.322082,,2017
3.344893,,2017
3.346272,,2017
3.346766,,2017
3.3495,,2017
3.351694,,2017
3.350351,,2017
3.351711,,2017
3.365107,,2017
3.384555,,2017
3.366383,,2017
3.354475,,2017
3.352275,,2017
3.350266,,2017
3.349528,,2017
3.350012,,2017
3.351471,,2017
3.350985,,2017
3.34738,,2017
3.34786,,2017
3.34658,,2017
3.345867,,2017
3.353237,,2017
3.34637,,2017
3.343866,,2017
3.318858,,2017
3.322011,,2017
3.32505,,2017
3.321935,,2017
3.320129,,2017
3.3209,,2017
3.323111,,2017
3.324857,,2017
3.345538,,2017
3.346237,,2017
3.347276,,2017
3.348559,,2017
3.351188,,2017
3.35515,,2017
3.358609,,2017
3.365033,,2017
3.379523,,2017
3.364525,,2017
3.353604,,2017
3.350965,,2017
3.349689,,2017
3.349823,,2017
3.349617,,2017
3.350045,,2017
3.352408,,2017
3.351167,,2017
3.349378,,2017
3.348297,,2017
3.348152,,2017
3.346472,,2017
3.347711,,2017
3.344153,,2017
3.321204,,2017
3.324256,,2017
3.323648,,2017
3.321154,,2017
3.32017,,2017
3.322749,,2017
3.331058,,2017
3.334085,,2017
3.34604,,2017
3.347508,,2017
3.350074,,2017
3.353977,,2017
3.351493,,2017
3.349378,,2017
3.350597,,2017
3.364884,,2017
3.382853,,2017
3.359135,,2017
3.35268,,2017
3.350348,,2017
3.349385,,2017
3.34914,,2017
3.347311,,2017
3.349737,,2017
3.363865,,2017
3.352345,,2017
3.347685,,2017
3.347305,,2017
3.347513,,2017
3.343049,,2017
3.329478,,2017
3.328323,,2017
3.32374,,2017
3.321472,,2017
3.321391,,2017
3.323597,,2017
3.346632,,2017
3.332233,,2017
3.347229,,2017
3.351956,,2017
3.359225,,2017
3.352507,,2017
3.350904,,2017
3.349861,,2017
3.350095,,2017
3.352018,,2017
3.353432,,2017
3.354041,,2017
3.354845,,2017
3.35107,,2017
3.349204,,2017
3.34437,,2017
3.34456,,2017
3.346435,,2017
3.345984,,2017
3.34423,,2017
3.345289,,2017
3.343755,,2017
3.326335,,2017
3.332635,,2017
3.324976,,2017
3.322584,,2017
3.323657,,2017
3.325294,,2017
3.335112,,2017
3.329396,,2017
3.350216,,2017
3.351059,,2017
3.35728,,2017
3.370427,,2017
3.357139,,2017
3.353819,,2017
3.353129,,2017
3.352867,,2017
3.353722,,2017
3.35407,,2017
3.355808,,2017
3.354632,,2017
3.354219,,2017
3.347863,,2017
3.343383,,2017
3.345609,,2017
3.351836,,2017
3.341445,,2017
3.342326,,2017
3.341369,,2017
3.326642,,2017
3.330014,,2017
3.330002,,2017
3.324866,,2017
3.32262,,2017
3.323187,,2017
3.325083,,2017
3.330158,,2017
3.329613,,2017
3.352005,,2017
3.358415,,2017
3.366496,,2017
3.356058,,2017
3.354,,2017
3.353426,,2017
3.35326,,2017
3.353996,,2017
3.354394,,2017
3.355375,,2017
3.362052,,2017
3.356955,,2017
3.342561,,2017
3.341957,,2017
3.341373,,2017
3.340563,,2017
3.321005,,2017
3.355491,,2017
3.333497,,2017
3.33442,,2017
3.323614,,2017
3.323062,,2017
3.32388,,2017
3.325931,,2017
3.332264,,2017
3.331616,,2017
3.35263,,2017
3.353541,,2017
3.360769,,2017
3.355421,,2017
3.354567,,2017
3.354069,,2017
3.353874,,2017
3.354836,,2017
3.356008,,2017
3.356528,,2017
3.368748,,2017
3.31726,,2017
3.319736,,2017
3.322764,,2017
3.388422,,2017
3.354432,,2017
3.332893,,2017
3.323932,,2017
3.324543,,2017
3.325545,,2017
3.328923,,2017
3.336067,,2017
3.336508,,2017
3.354976,,2017
3.362116,,2017
3.357454,,2017
3.356373,,2017
3.355695,,2017
3.35554,,2017
3.356716,,2017
3.357814,,2017
3.361669,,2017
3.356648,,2017
3.354813,,2017
3.316233,,2017
3.317936,,2017
3.31904,,2017
3.321668,,2017
3.32514,,2017
3.325981,,2017
3.3534,,2017
3.49214,,2017
3.326396,,2017
3.326629,,2017
3.327006,,2017
3.328417,,2017
3.336657,,2017
3.342496,,2017
3.335281,,2017
3.358208,,2017
3.367246,,2017
3.360715,,2017
3.35901,,2017
3.35838,,2017
3.358414,,2017
3.359103,,2017
3.357836,,2017
3.358426,,2017
3.318142,,2017
3.320947,,2017
3.323671,,2017
3.325683,,2017
3.325323,,2017
3.325904,,2017
3.328159,,2017
3.328202,,2017
3.328126,,2017
3.327831,,2017
3.329317,,2017
3.332487,,2017
3.338855,,2017
3.334831,,2017
3.334439,,2017
3.360454,,2017
3.374506,,2017
3.363856,,2017
3.361544,,2017
3.361401,,2017
3.363113,,2017
3.360874,,2017
3.359462,,2017
3.362849,,2017
3.359522,,2017
3.318428,,2017
3.321729,,2017
3.328738,,2017
3.32703,,2017
3.330312,,2017
3.32545,,2017
3.337431,,2017
3.328118,,2017
3.328082,,2017
3.328521,,2017
3.330934,,2017
3.347638,,2017
3.339611,,2017
3.336158,,2017
3.363204,,2017
3.375333,,2017
3.367309,,2017
3.364658,,2017
3.365198,,2017
3.377873,,2017
3.362533,,2017
3.361226,,2017
3.360752,,2017
3.359055,,2017
3.319853,,2017
3.322977,,2017
3.35358,,2017
3.326702,,2017
3.328165,,2017
3.329778,,2017
3.327674,,2017
3.329202,,2017
3.330162,,2017
3.330428,,2017
3.334842,,2017
3.336553,,2017
3.339001,,2017
3.341903,,2017
3.340243,,2017
3.338404,,2017
3.36055,,2017
3.362513,,2017
3.363629,,2017
3.366011,,2017
3.376986,,2017
3.371388,,2017
3.370507,,2017
3.369097,,2017
3.36708,,2017
3.366331,,2017
3.364991,,2017
3.364109,,2017
3.361887,,2017
3.318072,,2017
3.320847,,2017
3.32589,,2017
3.336013,,2017
3.362763,,2017
3.331594,,2017
3.334439,,2017
3.325714,,2017
3.33238,,2017
3.335623,,2017
3.332373,,2017
3.332139,,2017
3.33789,,2017
3.335026,,2017
3.344751,,2017
3.370758,,2017
3.34607,,2017
3.341964,,2017
3.36578,,2017
3.367643,,2017
3.369931,,2017
3.377591,,2017
3.39625,,2017
3.383112,,2017
3.375585,,2017
3.378253,,2017
3.375472,,2017
3.379952,,2017
3.377298,,2017
3.366813,,2017
3.339806,,2017
3.342532,,2017
3.347946,,2017
3.351266,,2017
3.351703,,2017
3.348511,,2017
3.390589,,2017
3.347924,,2017
3.350055,,2017
3.359452,,2017
3.360786,,2017
3.358035,,2017
3.356111,,2017
3.361519,,2017
3.360108,,2017
3.368116,,2017
3.36982,,2017
3.365347,,2017
3.366012,,2017
3.375653,,2017
3.377722,,2017
3.380747,,2017
3.382869,,2017
3.38494,,2017
3.39163,,2017
3.441934,,2017
3.403194,,2017
3.387828,,2017
3.380745,,2017
3.3828,,2017
3.390292,,2017
3.389401,,2017
3.375758,,2017
3.340848,,2017
3.343426,,2017
3.346413,,2017
3.346102,,2017
3.347967,,2017
3.347734,,2017
3.347818,,2017
3.351544,,2017
3.355022,,2017
3.365843,,2017
3.382741,,2017
3.360621,,2017
3.358555,,2017
3.363941,,2017
3.364005,,2017
3.368879,,2017
3.365863,,2017
3.365018,,2017
3.369052,,2017
3.384487,,2017
3.388731,,2017
3.390703,,2017
3.393199,,2017
3.436157,,2017
3.40069,,2017
3.387658,,2017
3.379321,,2017
3.376776,,2017
3.375275,,2017
3.373719,,2017
3.340005,,2017
3.344652,,2017
3.343673,,2017
3.343805,,2017
3.343136,,2017
3.345118,,2017
3.346736,,2017
3.349015,,2017
3.374639,,2017
3.357512,,2017
3.359261,,2017
3.363845,,2017
3.365208,,2017
3.361016,,2017
3.373549,,2017
3.374357,,2017
3.368124,,2017
3.367213,,2017
3.375417,,2017
3.389501,,2017
3.395859,,2017
3.399727,,2017
3.404173,,2017
3.406856,,2017
3.382473,,2017
3.377463,,2017
3.339537,,2017
3.339885,,2017
3.34066,,2017
3.341277,,2017
3.34541,,2017
3.34929,,2017
3.351698,,2017
3.351054,,2017
3.356323,,2017
3.359588,,2017
3.361527,,2017
3.359735,,2017
3.36362,,2017
3.366055,,2017
3.367568,,2017
3.384453,,2017
3.389941,,2017
3.408672,,2017
3.41618,,2017
3.413127,,2017
3.427962,,2017
3.429104,,2017
3.398859,,2017
3.344854,,2017
3.346234,,2017
3.347222,,2017
3.348569,,2017
3.350915,,2017
3.355019,,2017
3.3618,,2017
3.364154,,2017
3.362566,,2017
3.363911,,2017
3.368553,,2017
3.392276,,2017
3.422255,,2017
3.42142,,2017
3.459486,,2017
3.447572,,2017
3.42607,,2017
3.418655,,2017
3.415217,,2017
3.436331,,2017
3.398859,,2017
3.38536,,2017
3.369709,,2017
3.367441,,2017
3.345245,,2017
3.345976,,2017
3.346976,,2017
3.348224,,2017
3.350838,,2017
3.355362,,2017
3.360043,,2017
3.370863,,2017
3.363376,,2017
3.368084,,2017
3.37138,,2017
3.377582,,2017
3.401934,,2017
3.587385,,2017
3.521545,,2017
3.491021,,2017
3.437297,,2017
3.422839,,2017
3.437395,,2017
3.407189,,2017
3.382727,,2017
3.371029,,2017
3.369473,,2017
3.36718,,2017
3.348347,,2017
3.352119,,2017
3.354883,,2017
3.358204,,2017
3.374186,,2017
3.373274,,2017
3.381356,,2017
3.376997,,2017
3.380296,,2017
3.398104,,2017
3.43674,,2017
3.599958,,2017
3.509724,,2017
3.428161,,2017
3.422625,,2017
3.412283,,2017
3.394428,,2017
3.385462,,2017
3.379716,,2017
3.372812,,2017
3.372464,,2017
3.369357,,2017
3.35258,,2017
3.356208,,2017
3.357442,,2017
3.361642,,2017
3.38109,,2017
3.414873,,2017
3.387572,,2017
3.373993,,2017
3.37969,,2017
3.433952,,2017
3.462934,,2017
3.43467,,2017
3.426428,,2017
3.401048,,2017
3.398292,,2017
3.399004,,2017
3.384762,,2017
3.381038,,2017
3.375099,,2017
3.376629,,2017
3.372371,,2017
3.368962,,2017
3.358337,,2017
3.359584,,2017
3.360618,,2017
3.358158,,2017
3.353026,,2017
3.363255,,2017
3.357925,,2017
3.363904,,2017
3.382938,,2017
3.377851,,2017
3.372852,,2017
3.372541,,2017
3.385544,,2017
3.395345,,2017
3.396732,,2017
3.402814,,2017
3.39537,,2017
3.396908,,2017
3.396778,,2017
3.381724,,2017
3.378856,,2017
3.375799,,2017
3.373148,,2017
3.376472,,2017
3.375722,,2017
3.371438,,2017
3.357548,,2017
3.36097,,2017
3.37323,,2017
3.361254,,2017
3.358577,,2017
3.3534,,2017
3.356003,,2017
3.359293,,2017
3.37201,,2017
3.396255,,2017
3.381925,,2017
3.373553,,2017
3.37834,,2017
3.382061,,2017
3.388277,,2017
3.381981,,2017
3.389519,,2017
3.39099,,2017
3.398223,,2017
3.384598,,2017
3.380479,,2017
3.377125,,2017
3.373192,,2017
3.373079,,2017
3.374357,,2017
3.371761,,2017
3.357515,,2017
3.357479,,2017
3.357656,,2017
3.36159,,2017
3.369257,,2017
3.384656,,2017
3.382136,,2017
3.380197,,2017
3.387077,,2017
3.385738,,2017
3.379956,,2017
3.37622,,2017
3.388672,,2017
3.403137,,2017
3.385662,,2017
3.384534,,2017
3.381918,,2017
3.377081,,2017
3.375588,,2017
3.373093,,2017
3.377687,,2017
3.374084,,2017
3.371799,,2017
3.357881,,2017
3.367309,,2017
3.373712,,2017
3.385142,,2017
3.438605,,2017
3.403479,,2017
3.385314,,2017
3.37674,,2017
3.374036,,2017
3.397998,,2017
3.385663,,2017
3.384278,,2017
3.384598,,2017
3.378725,,2017
3.376854,,2017
3.374341,,2017
3.373662,,2017
3.373725,,2017
3.374617,,2017
3.358281,,2017
3.357742,,2017
3.360591,,2017
3.366421,,2017
3.36653,,2017
3.368379,,2017
3.397767,,2017
3.411305,,2017
3.42549,,2017
3.384847,,2017
3.374961,,2017
3.372462,,2017
3.398872,,2017
3.384306,,2017
3.380461,,2017
3.401978,,2017
3.375591,,2017
3.375766,,2017
3.375184,,2017
3.374796,,2017
3.376893,,2017
3.375673,,2017
3.374567,,2017
3.366078,,2017
3.365095,,2017
3.358661,,2017
3.364551,,2017
3.371999,,2017
3.366993,,2017
3.370438,,2017
3.373846,,2017
3.373029,,2017
3.394522,,2017
3.381119,,2017
3.37579,,2017
3.372469,,2017
3.396533,,2017
3.385494,,2017
3.379766,,2017
3.376224,,2017
3.374576,,2017
3.377535,,2017
3.379164,,2017
3.380782,,2017
3.387673,,2017
3.38337,,2017
3.379069,,2017
3.37728,,2017
3.379531,,2017
3.374902,,2017
3.373662,,2017
3.365719,,2017
3.357041,,2017
3.368812,,2017
3.381369,,2017
3.372594,,2017
3.367351,,2017
3.373101,,2017
3.379512,,2017
3.374674,,2017
3.391549,,2017
3.389625,,2017
3.388281,,2017
3.376638,,2017
3.395577,,2017
3.398929,,2017
3.382929,,2017
3.377777,,2017
3.37562,,2017
3.376492,,2017
3.378967,,2017
3.410127,,2017
3.416206,,2017
3.387213,,2017
3.378515,,2017
3.373122,,2017
3.372007,,2017
3.374604,,2017
3.388072,,2017
3.389692,,2017
3.386549,,2017
3.374202,,2017
3.36721,,2017
3.364895,,2017
3.362251,,2017
3.359373,,2017
3.361094,,2017
3.476795,,2017
3.376198,,2017
3.365298,,2017
3.369733,,2017
3.37344,,2017
3.366859,,2017
3.367888,,2017
3.369601,,2017
3.369203,,2017
3.388666,,2017
3.434582,,2017
3.403849,,2017
3.385056,,2017
3.37882,,2017
3.377127,,2017
3.379517,,2017
3.381242,,2017
3.38427,,2017
3.391576,,2017
3.38117,,2017
3.378294,,2017
3.376306,,2017
3.374965,,2017
3.377038,,2017
3.385215,,2017
3.402075,,2017
3.425034,,2017
3.394125,,2017
3.374717,,2017
3.364186,,2017
3.362481,,2017
3.39121,,2017
3.374555,,2017
3.367016,,2017
3.372753,,2017
3.367297,,2017
3.365535,,2017
3.364737,,2017
3.365497,,2017
3.366793,,2017
3.380205,,2017
3.44866,,2017
3.408014,,2017
3.384542,,2017
3.378927,,2017
3.383407,,2017
3.380578,,2017
3.385486,,2017
3.388085,,2017
3.38555,,2017
3.379787,,2017
3.377072,,2017
3.376728,,2017
3.378364,,2017
3.388287,,2017
3.412091,,2017
3.394833,,2017
3.381357,,2017
3.377474,,2017
3.368152,,2017
3.308441,,2017
3.310316,,2017
3.364194,,2017
3.363716,,2017
3.363426,,2017
3.366377,,2017
3.368349,,2017
3.363818,,2017
3.364847,,2017
3.366478,,2017
3.371307,,2017
3.393075,,2017
3.416258,,2017
3.383291,,2017
3.377192,,2017
3.375367,,2017
3.37754,,2017
3.385318,,2017
3.394368,,2017
3.38765,,2017
3.381852,,2017
3.442969,,2017
3.450253,,2017
3.398146,,2017
3.380842,,2017
3.368958,,2017
3.360128,,2017
3.30829,,2017
3.310146,,2017
3.316549,,2017
3.318501,,2017
3.332953,,2017
3.321832,,2017
3.368285,,2017
3.365947,,2017
3.364816,,2017
3.365791,,2017
3.363927,,2017
3.366089,,2017
3.36922,,2017
3.365271,,2017
3.366646,,2017
3.379364,,2017
3.415943,,2017
3.387456,,2017
3.378198,,2017
3.374925,,2017
3.375656,,2017
3.374675,,2017
3.378752,,2017
3.40167,,2017
3.380852,,2017
3.36901,,2017
3.308564,,2017
3.309852,,2017
3.314281,,2017
3.349188,,2017
3.334569,,2017
3.326426,,2017
3.368201,,2017
3.374061,,2017
3.366775,,2017
3.366414,,2017
3.363877,,2017
3.364009,,2017
3.365995,,2017
3.366385,,2017
3.363436,,2017
3.363835,,2017
3.36335,,2017
3.363412,,2017
3.364453,,2017
3.377369,,2017
3.449867,,2017
3.389845,,2017
3.377721,,2017
3.374416,,2017
3.37693,,2017
3.374478,,2017
3.378972,,2017
3.378333,,2017
3.38943,,2017
3.372604,,2017
3.369565,,2017
3.368979,,2017
3.325836,,2017
3.336146,,2017
3.32433,,2017
3.32907,,2017
3.357176,,2017
3.376217,,2017
3.366973,,2017
3.358137,,2017
3.358867,,2017
3.355994,,2017
3.356893,,2017
3.358637,,2017
3.358486,,2017
3.355186,,2017
3.355883,,2017
3.354664,,2017
3.353434,,2017
3.355367,,2017
3.368248,,2017
3.403159,,2017
3.373399,,2017
3.368976,,2017
3.366123,,2017
3.366846,,2017
3.369303,,2017
3.373076,,2017
3.370473,,2017
3.366221,,2017
3.364854,,2017
3.318918,,2017
3.32726,,2017
3.339799,,2017
3.40556,,2017
3.359434,,2017
3.360096,,2017
3.370553,,2017
3.465503,,2017
3.365967,,2017
3.376052,,2017
3.35898,,2017
3.359666,,2017
3.363846,,2017
3.366241,,2017
3.362525,,2017
3.362262,,2017
3.363813,,2017
3.358223,,2017
3.356398,,2017
3.358017,,2017
3.370331,,2017
3.394723,,2017
3.385577,,2017
3.374476,,2017
3.370943,,2017
3.370109,,2017
3.369653,,2017
3.370338,,2017
3.370409,,2017
3.375864,,2017
3.372901,,2017
3.337472,,2017
3.378397,,2017
3.741823,,2017
3.441485,,2017
3.388983,,2017
3.374433,,2017
3.363867,,2017
3.366871,,2017
3.360535,,2017
3.388752,,2017
3.442192,,2017
3.359231,,2017
3.409371,,2017
3.360705,,2017
3.36743,,2017
3.365443,,2017
3.36924,,2017
3.367451,,2017
3.364914,,2017
3.363938,,2017
3.357989,,2017
3.357798,,2017
3.359058,,2017
3.371188,,2017
3.373816,,2017
3.406565,,2017
3.377097,,2017
3.372647,,2017
3.37159,,2017
3.371136,,2017
3.372569,,2017
3.376355,,2017
3.373712,,2017
3.371781,,2017
3.318439,,2017
3.339757,,2017
3.371622,,2017
3.394265,,2017
3.38463,,2017
3.361156,,2017
3.374738,,2017
3.358308,,2017
3.398302,,2017
3.357795,,2017
3.365669,,2017
3.382029,,2017
3.354582,,2017
3.356196,,2017
3.358312,,2017
3.364848,,2017
3.371474,,2017
3.375393,,2017
3.376165,,2017
3.374192,,2017
3.362984,,2017
3.359129,,2017
3.361008,,2017
3.362814,,2017
3.377468,,2017
3.380082,,2017
3.415561,,2017
3.380808,,2017
3.377325,,2017
3.377009,,2017
3.378709,,2017
3.380063,,2017
3.377497,,2017
3.318649,,2017
3.341708,,2017
3.44594,,2017
3.440038,,2017
3.357737,,2017
3.370327,,2017
3.391572,,2017
3.358154,,2017
3.349106,,2017
3.356958,,2017
3.36151,,2017
3.364529,,2017
3.354953,,2017
3.365004,,2017
3.355953,,2017
3.367881,,2017
3.382233,,2017
3.38253,,2017
3.407939,,2017
3.393287,,2017
3.361901,,2017
3.36002,,2017
3.367505,,2017
3.366248,,2017
3.380044,,2017
3.408439,,2017
3.386461,,2017
3.382791,,2017
3.381858,,2017
3.383693,,2017
3.395817,,2017
3.384361,,2017
3.324411,,2017
3.360776,,2017
3.352458,,2017
3.347104,,2017
3.440082,,2017
3.362964,,2017
3.353369,,2017
3.350212,,2017
3.392077,,2017
3.387767,,2017
3.353643,,2017
3.368812,,2017
3.350597,,2017
3.372756,,2017
3.398362,,2017
3.3924,,2017
3.386139,,2017
3.371688,,2017
3.372147,,2017
3.361912,,2017
3.361818,,2017
3.366625,,2017
3.378597,,2017
3.386809,,2017
3.389855,,2017
3.40983,,2017
3.39043,,2017
3.393466,,2017
3.395411,,2017
3.403394,,2017
3.395337,,2017
3.38911,,2017
3.386029,,2017
3.385591,,2017
3.31865,,2017
3.322906,,2017
3.328948,,2017
3.325687,,2017
3.345318,,2017
3.395951,,2017
3.368112,,2017
3.356838,,2017
3.357679,,2017
3.419848,,2017
3.378723,,2017
3.356194,,2017
3.350556,,2017
3.360596,,2017
3.37753,,2017
3.567831,,2017
3.446297,,2017
3.376306,,2017
3.371037,,2017
3.365188,,2017
3.362567,,2017
3.363537,,2017
