PM25 level,Happiness,Year
2.358164,,2020
2.359011,,2020
2.360047,,2020
2.361484,,2020
2.365409,,2020
2.368021,,2020
2.370907,,2020
2.374551,,2020
2.374583,,2020
2.379857,,2020
2.382961,,2020
2.390931,,2020
2.414614,,2020
2.537206,,2020
2.479157,,2020
2.483704,,2020
2.461003,,2020
2.427221,,2020
2.434366,,2020
2.409078,,2020
2.39018,,2020
2.382745,,2020
2.380659,,2020
2.379483,,2020
2.361269,,2020
2.365777,,2020
2.367362,,2020
2.369723,,2020
2.376311,,2020
2.380037,,2020
2.385087,,2020
2.384318,,2020
2.389784,,2020
2.407046,,2020
2.428038,,2020
2.51435,,2020
2.477656,,2020
2.454047,,2020
2.422953,,2020
2.410208,,2020
2.39896,,2020
2.391913,,2020
2.387302,,2020
2.383445,,2020
2.382816,,2020
2.379847,,2020
2.366886,,2020
2.370599,,2020
2.371676,,2020
2.374331,,2020
2.382591,,2020
2.408203,,2020
2.389327,,2020
2.383834,,2020
2.389501,,2020
2.406697,,2020
2.41731,,2020
2.427426,,2020
2.434844,,2020
2.413449,,2020
2.401716,,2020
2.397159,,2020
2.391569,,2020
2.388045,,2020
2.383438,,2020
2.384414,,2020
2.381487,,2020
2.379052,,2020
2.374482,,2020
2.375232,,2020
2.374843,,2020
2.375052,,2020
2.367088,,2020
2.373482,,2020
2.371919,,2020
2.375107,,2020
2.382661,,2020
2.385293,,2020
2.382564,,2020
2.384143,,2020
2.38988,,2020
2.397144,,2020
2.402335,,2020
2.412929,,2020
2.406097,,2020
2.39846,,2020
2.398044,,2020
2.389484,,2020
2.387692,,2020
2.384718,,2020
2.381687,,2020
2.383592,,2020
2.383556,,2020
2.381015,,2020
2.373766,,2020
2.376321,,2020
2.384154,,2020
2.375059,,2020
2.375445,,2020
2.367192,,2020
2.3707,,2020
2.373143,,2020
2.379757,,2020
2.391241,,2020
2.38798,,2020
2.383756,,2020
2.386937,,2020
2.395709,,2020
2.394397,,2020
2.394786,,2020
2.400041,,2020
2.398512,,2020
2.39546,,2020
2.390383,,2020
2.388141,,2020
2.386762,,2020
2.382204,,2020
2.381507,,2020
2.381189,,2020
2.380872,,2020
2.373438,,2020
2.373632,,2020
2.371114,,2020
2.374052,,2020
2.380081,,2020
2.387163,,2020
2.389497,,2020
2.388032,,2020
2.392803,,2020
2.39709,,2020
2.392365,,2020
2.389952,,2020
2.396059,,2020
2.399274,,2020
2.390771,,2020
2.387916,,2020
2.386581,,2020
2.385781,,2020
2.384172,,2020
2.382009,,2020
2.38417,,2020
2.38043,,2020
2.380581,,2020
2.373456,,2020
2.378866,,2020
2.384083,,2020
2.390929,,2020
2.420352,,2020
2.414365,,2020
2.40356,,2020
2.391418,,2020
2.387755,,2020
2.397916,,2020
2.391992,,2020
2.389271,,2020
2.386657,,2020
2.3836,,2020
2.384749,,2020
2.383378,,2020
2.382618,,2020
2.382299,,2020
2.381547,,2020
2.37366,,2020
2.373473,,2020
2.372908,,2020
2.376243,,2020
2.377922,,2020
2.380948,,2020
2.4002,,2020
2.416698,,2020
2.413263,,2020
2.40192,,2020
2.388398,,2020
2.38476,,2020
2.396464,,2020
2.389561,,2020
2.386009,,2020
2.392715,,2020
2.381503,,2020
2.383663,,2020
2.383633,,2020
2.383579,,2020
2.38442,,2020
2.381314,,2020
2.382025,,2020
2.3753,,2020
2.375074,,2020
2.369675,,2020
2.374333,,2020
2.377921,,2020
2.377452,,2020
2.381303,,2020
2.385557,,2020
2.389725,,2020
2.402235,,2020
2.389886,,2020
2.384132,,2020
2.381913,,2020
2.393711,,2020
2.388981,,2020
2.384243,,2020
2.381671,,2020
2.380491,,2020
2.384245,,2020
2.386163,,2020
2.388049,,2020
2.390585,,2020
2.383882,,2020
2.384052,,2020
2.38799,,2020
2.386635,,2020
2.381915,,2020
2.37957,,2020
2.37586,,2020
2.369016,,2020
2.373832,,2020
2.381254,,2020
2.378308,,2020
2.377435,,2020
2.383011,,2020
2.389425,,2020
2.386733,,2020
2.393119,,2020
2.38816,,2020
2.38719,,2020
2.382894,,2020
2.395733,,2020
2.392151,,2020
2.384096,,2020
2.381238,,2020
2.379934,,2020
2.382222,,2020
2.385,,2020
2.408097,,2020
2.408713,,2020
2.38534,,2020
2.384101,,2020
2.381551,,2020
2.38228,,2020
2.385956,,2020
2.39712,,2020
2.394161,,2020
2.388693,,2020
2.379884,,2020
2.375781,,2020
2.375282,,2020
2.374058,,2020
2.369753,,2020
2.370498,,2020
2.419321,,2020
2.379716,,2020
2.37657,,2020
2.380098,,2020
2.383704,,2020
2.378388,,2020
2.379307,,2020
2.379518,,2020
2.379287,,2020
2.387302,,2020
2.419092,,2020
2.393114,,2020
2.383564,,2020
2.380606,,2020
2.38057,,2020
2.382627,,2020
2.385895,,2020
2.389032,,2020
2.392873,,2020
2.3841,,2020
2.384373,,2020
2.384412,,2020
2.383172,,2020
2.385773,,2020
2.392952,,2020
2.405697,,2020
2.416497,,2020
2.391279,,2020
2.379501,,2020
2.374567,,2020
2.371384,,2020
2.385235,,2020
2.379579,,2020
2.378245,,2020
2.382335,,2020
2.378734,,2020
2.376008,,2020
2.375633,,2020
2.375555,,2020
2.376276,,2020
2.383047,,2020
2.426611,,2020
2.395193,,2020
2.383649,,2020
2.381074,,2020
2.383751,,2020
2.384796,,2020
2.386813,,2020
2.390786,,2020
2.387687,,2020
2.383409,,2020
2.384313,,2020
2.38524,,2020
2.386894,,2020
2.394408,,2020
2.410954,,2020
2.395266,,2020
2.386503,,2020
2.382038,,2020
2.376418,,2020
2.33211,,2020
2.33505,,2020
2.372618,,2020
2.374869,,2020
2.375166,,2020
2.377998,,2020
2.375976,,2020
2.374501,,2020
2.374453,,2020
2.374691,,2020
2.377593,,2020
2.393918,,2020
2.39386,,2020
2.382799,,2020
2.379577,,2020
2.378596,,2020
2.382594,,2020
2.389311,,2020
2.394574,,2020
2.389265,,2020
2.385364,,2020
2.429417,,2020
2.43372,,2020
2.396327,,2020
2.385926,,2020
2.376988,,2020
2.372955,,2020
2.332448,,2020
2.33377,,2020
2.338666,,2020
2.340039,,2020
2.347986,,2020
2.348465,,2020
2.374506,,2020
2.373667,,2020
2.376353,,2020
2.376461,,2020
2.373262,,2020
2.376121,,2020
2.375594,,2020
2.373538,,2020
2.374956,,2020
2.384484,,2020
2.395147,,2020
2.383754,,2020
2.379337,,2020
2.377762,,2020
2.380274,,2020
2.380297,,2020
2.387402,,2020
2.405509,,2020
2.386339,,2020
2.378985,,2020
2.332882,,2020
2.334494,,2020
2.339204,,2020
2.354213,,2020
2.350517,,2020
2.352769,,2020
2.375495,,2020
2.377341,,2020
2.374053,,2020
2.37625,,2020
2.375623,,2020
2.375937,,2020
2.376501,,2020
2.376172,,2020
2.372368,,2020
2.37243,,2020
2.372016,,2020
2.372098,,2020
2.373304,,2020
2.383596,,2020
2.416967,,2020
2.384619,,2020
2.379142,,2020
2.377651,,2020
2.381282,,2020
2.379874,,2020
2.383013,,2020
2.382245,,2020
2.385466,,2020
2.380276,,2020
2.380903,,2020
2.380702,,2020
2.348027,,2020
2.354836,,2020
2.352564,,2020
2.358422,,2020
2.372218,,2020
2.378519,,2020
2.374168,,2020
2.370287,,2020
2.373189,,2020
2.372365,,2020
2.372891,,2020
2.373287,,2020
2.372483,,2020
2.368681,,2020
2.368108,,2020
2.367156,,2020
2.366959,,2020
2.368157,,2020
2.375875,,2020
2.386541,,2020
2.376891,,2020
2.374719,,2020
2.373564,,2020
2.376088,,2020
2.377826,,2020
2.381003,,2020
2.378234,,2020
2.375357,,2020
2.376593,,2020
2.349072,,2020
2.359361,,2020
2.371795,,2020
2.459263,,2020
2.374746,,2020
2.373797,,2020
2.376942,,2020
2.413551,,2020
2.373839,,2020
2.377641,,2020
2.373535,,2020
2.375966,,2020
2.377969,,2020
2.378396,,2020
2.37591,,2020
2.374145,,2020
2.373106,,2020
2.36999,,2020
2.369687,,2020
2.370597,,2020
2.378679,,2020
2.385805,,2020
2.3834,,2020
2.379994,,2020
2.378919,,2020
2.380914,,2020
2.381234,,2020
2.381737,,2020
2.382186,,2020
2.38594,,2020
2.385604,,2020
2.368142,,2020
2.414691,,2020
3.168925,,2020
2.470933,,2020
2.408087,,2020
2.388691,,2020
2.377573,,2020
2.376337,,2020
2.373529,,2020
2.383384,,2020
2.402936,,2020
2.370763,,2020
2.390532,,2020
2.374843,,2020
2.383734,,2020
2.3806,,2020
2.380207,,2020
2.380133,,2020
2.376191,,2020
2.373641,,2020
2.370534,,2020
2.370561,,2020
2.371828,,2020
2.380145,,2020
2.382004,,2020
2.391366,,2020
2.383619,,2020
2.382593,,2020
2.384741,,2020
2.385235,,2020
2.386108,,2020
2.389054,,2020
2.387913,,2020
2.388556,,2020
2.347267,,2020
2.362958,,2020
2.398103,,2020
2.418983,,2020
2.398999,,2020
2.37653,,2020
2.378314,,2020
2.369886,,2020
2.384679,,2020
2.370542,,2020
2.371894,,2020
2.377965,,2020
2.367235,,2020
2.367712,,2020
2.373786,,2020
2.37929,,2020
2.383541,,2020
2.383778,,2020
2.385596,,2020
2.379922,,2020
2.374227,,2020
2.372512,,2020
2.373298,,2020
2.374864,,2020
2.384433,,2020
2.386513,,2020
2.399066,,2020
2.388538,,2020
2.388225,,2020
2.391145,,2020
2.392786,,2020
2.39325,,2020
2.392347,,2020
2.347843,,2020
2.364334,,2020
2.413135,,2020
2.409338,,2020
2.374975,,2020
2.378245,,2020
2.382252,,2020
2.366731,,2020
2.3625,,2020
2.367411,,2020
2.368895,,2020
2.370093,,2020
2.366414,,2020
2.370536,,2020
2.371403,,2020
2.380157,,2020
2.38481,,2020
2.386327,,2020
2.402505,,2020
2.387441,,2020
2.374751,,2020
2.373849,,2020
2.376755,,2020
2.376727,,2020
2.385431,,2020
2.394823,,2020
2.390695,,2020
2.391403,,2020
2.392701,,2020
2.397199,,2020
2.403597,,2020
2.396789,,2020
2.354114,,2020
2.369742,,2020
2.366078,,2020
2.364612,,2020
2.401569,,2020
2.36994,,2020
2.363882,,2020
2.361595,,2020
2.38001,,2020
2.378113,,2020
2.364506,,2020
2.370775,,2020
2.364095,,2020
2.376811,,2020
2.390268,,2020
2.38929,,2020
2.386993,,2020
2.381011,,2020
2.379441,,2020
2.375552,,2020
2.375279,,2020
2.376885,,2020
2.382937,,2020
2.387156,,2020
2.389911,,2020
2.397425,,2020
2.396303,,2020
2.401324,,2020
2.403904,,2020
2.411791,,2020
2.403323,,2020
2.400912,,2020
2.400347,,2020
2.402418,,2020
2.346878,,2020
2.350581,,2020
2.352993,,2020
2.351349,,2020
2.361479,,2020
2.381206,,2020
2.370001,,2020
2.364864,,2020
2.364466,,2020
2.390643,,2020
2.373898,,2020
2.365048,,2020
2.363041,,2020
2.367928,,2020
2.378513,,2020
2.458211,,2020
2.414022,,2020
2.383479,,2020
2.380949,,2020
2.377711,,2020
2.377014,,2020
2.376882,,2020
2.380683,,2020
