PM25 level,Happiness,Year
4.807042,7.35,2015
4.810184,7.63,2015
4.806057,7.13,2015
4.823797,7.17,2015
4.820895,7.57,2015
4.801632,7.66,2015
4.768836,7.77,2015
4.721214,7.36,2015
4.724115,7.36,2015
4.743567,7.71,2015
4.762386,7.51,2015
4.781353,7.39,2015
4.923885,7.47,2015
4.782055,7.55,2015
4.803077,7.51,2015
4.799506,7.54,2015
4.785457,7.51,2015
4.847361,7.6,2015
4.769688,7.65,2015
4.770756,7.64,2015
4.722612,7.57,2015
4.727563,7.28,2015
4.733704,7.46,2015
4.745327,7.6,2015
4.754878,7.45,2015
4.773925,7.5,2015
4.779292,7.95,2015
4.766707,7.57,2015
4.829684,7.77,2015
4.766479,7.27,2015
4.861944,7.64,2015
4.821216,7.39,2015
4.800893,7.56,2015
4.775738,7.8,2015
4.767897,7.36,2015
4.719822,7.67,2015
4.733212,7.56,2015
4.733607,7.43,2015
4.767183,7.71,2015
4.769278,7.55,2015
4.814907,7.69,2015
4.882137,7.76,2015
4.799934,7.09,2015
4.771782,7.67,2015
4.76424,7.62,2015
4.768508,7.24,2015
4.770728,7.25,2015
4.8262,7.45,2015
4.951704,7.23,2015
4.833017,7.11,2015
4.768279,7.6,2015
4.762771,7.11,2015
4.721299,7.26,2015
4.777013,7.62,2015
4.731378,7.35,2015
4.758041,7.58,2015
4.803452,7.44,2015
4.799379,7.41,2015
4.948406,7.45,2015
4.821782,7.62,2015
4.775343,7.29,2015
4.769473,7.53,2015
4.769883,7.51,2015
4.820779,7.23,2015
4.824114,7.52,2015
4.80979,7.4,2015
4.78138,7.07,2015
4.768892,7.46,2015
4.760029,7.53,2015
4.72346,7.37,2015
4.730459,7.47,2015
4.732572,7.59,2015
4.761866,7.5,2015
5.019042,7.67,2015
4.785381,7.65,2015
4.774992,7.28,2015
4.80521,7.51,2015
4.773144,7.29,2015
4.784232,7.56,2015
4.767557,7.26,2015
4.838342,7.5,2015
4.934781,7.58,2015
4.931349,7.46,2015
4.787007,7.46,2015
4.778983,7.33,2015
4.767831,7.16,2015
4.727196,7.31,2015
4.736003,7.31,2015
4.734671,7.33,2015
4.856436,7.43,2015
4.812458,7.37,2015
4.785604,7.63,2015
4.756419,7.43,2015
4.760738,7.55,2015
4.770599,7.7,2015
4.786717,7.47,2015
4.76909,7.35,2015
4.808516,7.45,2015
4.86289,7.72,2015
4.839699,7.66,2015
4.827151,7.35,2015
4.798409,7.37,2015
4.771839,7.32,2015
4.743279,7.13,2015
4.739727,7.23,2015
4.739306,7.39,2015
4.747721,7.34,2015
5.017593,7.28,2015
4.792633,7.36,2015
4.757006,7.65,2015
4.774343,7.65,2015
4.781126,7.46,2015
4.779814,7.08,2015
4.767295,7.46,2015
4.78349,8.03,2015
4.909743,7.27,2015
4.925237,7.46,2015
4.803099,7.82,2015
4.790071,7.1,2015
4.766887,7.22,2015
4.852008,7.9,2015
4.767561,7.68,2015
4.765158,7.39,2015
4.767471,7.39,2015
5.062447,7.16,2015
4.824464,7.08,2015
4.794518,7.31,2015
4.867838,7.25,2015
4.805927,7.25,2015
4.780699,7.5,2015
4.778793,7.68,2015
4.782684,7.25,2015
4.78952,7.5,2015
4.792854,7.41,2015
4.782521,7.55,2015
4.772959,7.49,2015
4.743335,7.84,2015
4.798983,7.54,2015
4.850434,7.73,2015
4.800664,7.2,2015
4.772047,7.42,2015
4.870372,7.51,2015
4.815405,7.7,2015
4.879957,7.36,2015
4.876114,7.48,2015
4.792268,7.29,2015
4.775815,7.36,2015
4.77068,7.34,2015
4.776,7.41,2015
4.77139,7.39,2015
4.766105,7.56,2015
4.743947,7.39,2015
4.744033,7.48,2015
4.745614,7.35,2015
4.770111,7.57,2015
4.759021,7.32,2015
4.771976,7.66,2015
4.807485,7.6,2015
4.952504,7.57,2015
4.8625,7.37,2015
4.90042,7.72,2015
4.777097,8.01,2015
4.772347,7.3,2015
4.767334,7.67,2015
4.766123,7.27,2015
4.697225,7.68,2015
4.698296,7.68,2015
4.74584,7.29,2015
4.746644,7.37,2015
4.748282,7.43,2015
4.751542,7.62,2015
4.765642,7.83,2015
4.773278,7.62,2015
4.786312,7.59,2015
4.837708,7.78,2015
4.790066,7.41,2015
4.774406,7.08,2015
4.774016,7.52,2015
4.767768,7.35,2015
4.76537,7.79,2015
4.699157,7.49,2015
4.73876,7.12,2015
4.748178,7.96,2015
4.750411,7.35,2015
4.751592,7.37,2015
4.754526,7.67,2015
4.758955,7.92,2015
4.775957,7.2,2015
4.782753,7.9,2015
4.784784,7.9,2015
4.782891,7.74,2015
4.774769,7.71,2015
4.775106,7.31,2015
4.767118,7.55,2015
4.76453,7.36,2015
4.76256,7.64,2015
4.765631,7.48,2015
4.697222,7.63,2015
4.698784,7.73,2015
4.737353,7.59,2015
4.748384,7.72,2015
4.753706,7.61,2015
4.754256,7.65,2015
4.755057,7.55,2015
4.759848,7.79,2015
4.778075,7.83,2015
4.789352,7.36,2015
4.824794,7.69,2015
4.785038,7.67,2015
4.771494,7.36,2015
4.771493,7.69,2015
4.761416,7.59,2015
4.759039,7.48,2015
4.762158,7.85,2015
4.761241,7.68,2015
4.823715,7.4,2015
4.758697,8.11,2015
4.75803,7.7,2015
4.700906,7.57,2015
4.701811,,2015
4.705142,,2015
4.740095,,2015
4.740231,,2015
4.751964,,2015
4.786132,,2015
4.762335,,2015
4.760509,,2015
4.767276,,2015
4.801789,,2015
4.833501,,2015
4.832314,,2015
4.792076,,2015
4.774078,,2015
4.772195,,2015
4.765186,,2015
4.766384,,2015
4.763079,,2015
4.764219,,2015
4.763266,,2015
4.761293,,2015
4.762132,,2015
4.7619,,2015
4.760581,,2015
4.758548,,2015
4.68352,,2015
4.68776,,2015
4.692231,,2015
4.691724,,2015
4.70556,,2015
4.708836,,2015
4.712662,,2015
4.741953,,2015
4.743667,,2015
4.754316,,2015
4.765613,,2015
4.77257,,2015
4.766019,,2015
4.777082,,2015
4.86341,,2015
5.156841,,2015
4.880547,,2015
4.79634,,2015
4.774386,,2015
4.77237,,2015
4.767625,,2015
4.764775,,2015
4.764607,,2015
4.762747,,2015
4.769128,,2015
4.768256,,2015
4.76548,,2015
4.764332,,2015
4.777939,,2015
4.763393,,2015
4.760062,,2015
4.686389,,2015
4.692974,,2015
4.698581,,2015
4.695451,,2015
4.695261,,2015
4.712504,,2015
4.723157,,2015
4.730889,,2015
4.74504,,2015
4.747072,,2015
4.757405,,2015
4.760427,,2015
4.765718,,2015
4.774823,,2015
4.794918,,2015
4.855497,,2015
4.941752,,2015
4.866057,,2015
4.793632,,2015
4.773936,,2015
4.772225,,2015
4.762879,,2015
4.760943,,2015
4.763085,,2015
4.789733,,2015
4.778268,,2015
4.782633,,2015
4.7782,,2015
4.7695,,2015
4.767686,,2015
4.768668,,2015
4.761542,,2015
4.692543,,2015
4.698871,,2015
4.699359,,2015
4.697391,,2015
4.700195,,2015
4.725788,,2015
4.783456,,2015
4.798205,,2015
4.751231,,2015
4.756497,,2015
4.770269,,2015
4.774772,,2015
4.771568,,2015
4.771899,,2015
4.783905,,2015
4.872973,,2015
4.991199,,2015
4.825704,,2015
4.789323,,2015
4.776773,,2015
4.759861,,2015
4.761492,,2015
4.771531,,2015
4.786176,,2015
4.886326,,2015
4.795306,,2015
4.768935,,2015
4.769577,,2015
4.777592,,2015
4.760975,,2015
4.702877,,2015
4.701405,,2015
4.694366,,2015
4.692681,,2015
4.698059,,2015
4.73216,,2015
4.960711,,2015
4.786706,,2015
4.75053,,2015
4.774868,,2015
4.80089,,2015
4.777791,,2015
4.767856,,2015
4.766954,,2015
4.772887,,2015
4.791633,,2015
4.792787,,2015
4.788367,,2015
4.798265,,2015
4.773294,,2015
4.755839,,2015
4.759438,,2015
4.762236,,2015
4.767298,,2015
4.768385,,2015
4.756534,,2015
4.762442,,2015
4.759678,,2015
4.696149,,2015
4.70992,,2015
4.696319,,2015
4.694292,,2015
4.701705,,2015
4.730277,,2015
4.796685,,2015
4.74998,,2015
4.756507,,2015
4.757069,,2015
4.782539,,2015
4.868185,,2015
4.789564,,2015
4.771724,,2015
4.769719,,2015
4.771453,,2015
4.78007,,2015
4.776612,,2015
4.785048,,2015
4.783717,,2015
4.778941,,2015
4.753379,,2015
4.75672,,2015
4.760086,,2015
4.771102,,2015
4.750395,,2015
4.755035,,2015
4.752363,,2015
4.685166,,2015
4.703391,,2015
4.704605,,2015
4.696389,,2015
4.694916,,2015
4.700548,,2015
4.722488,,2015
4.736962,,2015
4.733125,,2015
4.760629,,2015
4.80078,,2015
4.828614,,2015
4.782049,,2015
4.771562,,2015
4.769814,,2015
4.769962,,2015
4.776714,,2015
4.775808,,2015
4.782133,,2015
4.839805,,2015
4.791633,,2015
4.754854,,2015
4.751328,,2015
4.749032,,2015
4.751512,,2015
4.673411,,2015
4.742616,,2015
4.710313,,2015
4.714043,,2015
4.694692,,2015
4.696469,,2015
4.701881,,2015
4.721369,,2015
4.741376,,2015
4.736513,,2015
4.761661,,2015
4.766944,,2015
4.782742,,2015
4.774804,,2015
4.771917,,2015
4.770714,,2015
4.769831,,2015
4.776944,,2015
4.782701,,2015
4.788979,,2015
4.886037,,2015
4.650356,,2015
4.667949,,2015
4.677049,,2015
4.808283,,2015
4.753118,,2015
4.711791,,2015
4.695792,,2015
4.700084,,2015
4.706248,,2015
4.7275,,2015
4.750752,,2015
4.767798,,2015
4.768016,,2015
4.784238,,2015
4.77853,,2015
4.775918,,2015
4.774046,,2015
4.772604,,2015
4.780092,,2015
4.786409,,2015
4.814975,,2015
4.78487,,2015
4.774775,,2015
4.639992,,2015
4.643096,,2015
4.646498,,2015
4.665104,,2015
4.672067,,2015
4.675499,,2015
4.731133,,2015
5.022433,,2015
4.692103,,2015
4.695042,,2015
4.700387,,2015
4.708407,,2015
4.742068,,2015
4.810812,,2015
4.751888,,2015
4.771199,,2015
4.799481,,2015
4.784246,,2015
4.777092,,2015
4.773935,,2015
4.77258,,2015
4.77966,,2015
4.777402,,2015
4.779984,,2015
4.645111,,2015
4.65084,,2015
4.67031,,2015
4.67582,,2015
4.676847,,2015
4.679269,,2015
4.684019,,2015
4.695673,,2015
4.696949,,2015
4.70088,,2015
4.71325,,2015
4.725337,,2015
4.765484,,2015
4.746281,,2015
4.742682,,2015
4.782097,,2015
4.841032,,2015
4.79743,,2015
4.784985,,2015
4.780728,,2015
4.783051,,2015
4.784501,,2015
4.781897,,2015
4.802037,,2015
4.784984,,2015
4.647548,,2015
4.654041,,2015
4.682063,,2015
4.680292,,2015
4.689286,,2015
4.685499,,2015
4.708518,,2015
4.699386,,2015
4.701326,,2015
4.705967,,2015
4.718213,,2015
4.799302,,2015
4.762561,,2015
4.748465,,2015
4.793484,,2015
4.841644,,2015
4.812814,,2015
4.794978,,2015
4.789582,,2015
4.814188,,2015
4.790726,,2015
4.789828,,2015
4.790579,,2015
4.777119,,2015
4.654192,,2015
4.661352,,2015
4.734384,,2015
4.68131,,2015
4.688282,,2015
4.723412,,2015
4.696247,,2015
4.707246,,2015
4.709011,,2015
4.713194,,2015
4.730399,,2015
4.735779,,2015
4.765675,,2015
4.789139,,2015
4.767084,,2015
4.765858,,2015
4.801718,,2015
4.808224,,2015
4.810009,,2015
4.807145,,2015
4.837346,,2015
4.830593,,2015
4.814418,,2015
4.800797,,2015
4.797965,,2015
4.814719,,2015
4.817077,,2015
4.804842,,2015
4.788267,,2015
4.646468,,2015
4.659537,,2015
4.68372,,2015
4.696279,,2015
4.754653,,2015
4.692111,,2015
4.70226,,2015
4.690763,,2015
4.720665,,2015
4.723363,,2015
4.720772,,2015
4.722093,,2015
4.732059,,2015
4.734883,,2015
4.809143,,2015
5.036993,,2015
4.814781,,2015
4.777353,,2015
4.847632,,2015
4.8362,,2015
4.821904,,2015
4.833762,,2015
4.937459,,2015
4.836229,,2015
4.812634,,2015
4.829439,,2015
4.924475,,2015
4.89602,,2015
4.878843,,2015
4.807766,,2015
4.66087,,2015
4.667716,,2015
4.694994,,2015
4.729342,,2015
4.706223,,2015
4.699842,,2015
4.78372,,2015
4.703074,,2015
4.715312,,2015
4.766571,,2015
4.783874,,2015
4.76427,,2015
4.747472,,2015
4.753222,,2015
4.759509,,2015
4.817861,,2015
4.840586,,2015
4.805164,,2015
4.82479,,2015
4.924793,,2015
5.001668,,2015
4.922765,,2015
4.870881,,2015
4.850084,,2015
4.855757,,2015
4.9152,,2015
4.844998,,2015
4.830892,,2015
4.817272,,2015
4.832678,,2015
4.934167,,2015
4.95496,,2015
4.814219,,2015
4.666156,,2015
4.670439,,2015
4.685494,,2015
4.681708,,2015
4.694473,,2015
4.697869,,2015
4.699492,,2015
4.717261,,2015
4.738926,,2015
4.796217,,2015
4.973272,,2015
4.780692,,2015
4.751471,,2015
4.758204,,2015
4.77513,,2015
4.812291,,2015
4.792367,,2015
4.789703,,2015
4.851582,,2015
5.256875,,2015
4.95852,,2015
4.901703,,2015
4.904647,,2015
4.868041,,2015
4.848928,,2015
4.838061,,2015
4.810443,,2015
4.810884,,2015
4.811688,,2015
4.805607,,2015
4.662113,,2015
4.681112,,2015
4.67546,,2015
4.676022,,2015
4.673452,,2015
4.691886,,2015
4.700152,,2015
4.713924,,2015
4.872945,,2015
4.758814,,2015
4.763294,,2015
4.777711,,2015
4.760856,,2015
4.758047,,2015
4.868038,,2015
4.856721,,2015
4.796504,,2015
4.792648,,2015
4.859496,,2015
5.190352,,2015
5.013136,,2015
4.931977,,2015
5.000155,,2015
5.148918,,2015
4.818427,,2015
4.803848,,2015
4.660475,,2015
4.663008,,2015
4.664966,,2015
4.666297,,2015
4.694765,,2015
4.709576,,2015
4.732648,,2015
4.724276,,2015
4.759016,,2015
4.777496,,2015
4.754101,,2015
4.752472,,2015
4.764435,,2015
4.77916,,2015
4.779216,,2015
4.831325,,2015
4.873786,,2015
4.94649,,2015
4.955931,,2015
4.92729,,2015
5.068621,,2015
5.423535,,2015
4.901004,,2015
4.692617,,2015
4.699518,,2015
4.703478,,2015
4.708634,,2015
4.727011,,2015
4.735919,,2015
4.748295,,2015
4.75398,,2015
4.75502,,2015
4.768044,,2015
4.778172,,2015
4.803943,,2015
4.917702,,2015
4.960577,,2015
4.942711,,2015
4.961143,,2015
4.91676,,2015
5.057507,,2015
5.087569,,2015
5.075986,,2015
4.882191,,2015
4.825535,,2015
4.776003,,2015
4.769211,,2015
4.684336,,2015
4.688341,,2015
4.691922,,2015
4.69623,,2015
4.715298,,2015
4.725312,,2015
4.750723,,2015
4.753297,,2015
4.746444,,2015
4.767831,,2015
4.776272,,2015
4.796648,,2015
4.86528,,2015
5.129176,,2015
5.125952,,2015
4.952108,,2015
4.883487,,2015
4.888776,,2015
4.956851,,2015
4.882123,,2015
4.806919,,2015
4.774937,,2015
4.769821,,2015
4.762678,,2015
4.695177,,2015
4.717292,,2015
4.723535,,2015
4.732111,,2015
4.754222,,2015
4.760876,,2015
4.794229,,2015
4.789976,,2015
4.798983,,2015
4.844879,,2015
4.899861,,2015
4.946978,,2015
4.926537,,2015
4.858781,,2015
4.863993,,2015
4.846175,,2015
4.824348,,2015
4.807913,,2015
4.795011,,2015
4.779442,,2015
4.77595,,2015
4.768321,,2015
4.696796,,2015
4.718125,,2015
4.722887,,2015
4.733181,,2015
4.761673,,2015
4.812092,,2015
4.820625,,2015
4.785213,,2015
4.802082,,2015
4.93431,,2015
4.961022,,2015
4.87239,,2015
4.845133,,2015
4.826867,,2015
4.819458,,2015
4.812901,,2015
4.79944,,2015
4.791527,,2015
4.776734,,2015
4.784921,,2015
4.774776,,2015
4.767493,,2015
4.750062,,2015
4.754243,,2015
4.752842,,2015
4.750822,,2015
4.697093,,2015
4.731777,,2015
4.723565,,2015
4.737924,,2015
4.766654,,2015
4.768236,,2015
4.780017,,2015
4.783116,,2015
4.812165,,2015
4.835508,,2015
4.821889,,2015
4.826904,,2015
4.812111,,2015
4.810899,,2015
4.810091,,2015
4.787686,,2015
4.788877,,2015
4.783717,,2015
4.777927,,2015
4.791477,,2015
4.785533,,2015
4.774588,,2015
4.749312,,2015
4.753416,,2015
4.791203,,2015
4.755717,,2015
4.750578,,2015
4.697405,,2015
4.717252,,2015
4.726499,,2015
4.755512,,2015
4.796367,,2015
4.780526,,2015
4.785068,,2015
4.79651,,2015
4.835307,,2015
4.814517,,2015
4.794603,,2015
4.806362,,2015
4.805669,,2015
4.809644,,2015
4.790012,,2015
4.783293,,2015
4.784896,,2015
4.777818,,2015
4.779283,,2015
4.780324,,2015
4.778958,,2015
4.749387,,2015
4.75046,,2015
4.713551,,2015
4.724428,,2015
4.742171,,2015
4.814203,,2015
4.781508,,2015
4.806508,,2015
4.821446,,2015
4.816053,,2015
4.796555,,2015
4.780564,,2015
4.799865,,2015
4.819519,,2015
4.792153,,2015
4.784945,,2015
4.778968,,2015
4.779637,,2015
4.775952,,2015
4.775069,,2015
4.79491,,2015
4.774347,,2015
4.773674,,2015
4.742708,,2015
4.74193,,2015
4.759007,,2015
4.793245,,2015
4.988518,,2015
4.918602,,2015
4.842903,,2015
4.794371,,2015
4.779545,,2015
4.824106,,2015
4.796027,,2015
4.796928,,2015
4.790497,,2015
4.77526,,2015
4.779288,,2015
4.777398,,2015
4.778811,,2015
4.780067,,2015
4.772871,,2015
4.743141,,2015
4.742421,,2015
4.720112,,2015
4.734748,,2015
4.74004,,2015
4.752663,,2015
4.853571,,2015
4.939641,,2015
5.163642,,2015
4.855497,,2015
4.788618,,2015
4.778347,,2015
4.82699,,2015
4.795662,,2015
4.7867,,2015
4.827439,,2015
4.772072,,2015
4.780803,,2015
4.783183,,2015
4.787405,,2015
4.787545,,2015
4.785684,,2015
4.787016,,2015
4.754348,,2015
4.756382,,2015
4.701093,,2015
4.727655,,2015
4.744542,,2015
4.742125,,2015
4.763095,,2015
4.782334,,2015
4.81067,,2015
4.861701,,2015
4.812326,,2015
4.785698,,2015
4.780867,,2015
4.824409,,2015
4.806014,,2015
4.792044,,2015
4.77981,,2015
4.773378,,2015
4.793355,,2015
4.806127,,2015
4.821989,,2015
4.853015,,2015
4.824248,,2015
4.807418,,2015
4.780032,,2015
4.779346,,2015
4.770232,,2015
4.768286,,2015
4.757617,,2015
4.695928,,2015
4.72124,,2015
4.762198,,2015
4.748057,,2015
4.742013,,2015
4.770669,,2015
4.802365,,2015
4.823483,,2015
4.85123,,2015
4.818479,,2015
4.803634,,2015
4.796638,,2015
4.870741,,2015
4.86045,,2015
4.806135,,2015
4.783984,,2015
4.775301,,2015
4.784896,,2015
4.801188,,2015
4.989635,,2015
5.082506,,2015
4.843057,,2015
4.79427,,2015
4.771419,,2015
4.771404,,2015
4.774981,,2015
4.808596,,2015
4.825914,,2015
4.793865,,2015
4.771841,,2015
4.758148,,2015
4.757251,,2015
4.750697,,2015
4.691795,,2015
4.697691,,2015
4.946321,,2015
4.748678,,2015
4.732631,,2015
4.749386,,2015
4.807218,,2015
4.771571,,2015
4.761855,,2015
4.760984,,2015
4.767526,,2015
4.825005,,2015
5.249387,,2015
4.905294,,2015
4.806452,,2015
4.779067,,2015
4.772822,,2015
4.782506,,2015
4.800385,,2015
4.824794,,2015
4.872529,,2015
4.799517,,2015
4.78125,,2015
4.769927,,2015
4.766947,,2015
4.77381,,2015
4.796966,,2015
4.850121,,2015
4.851887,,2015
4.822453,,2015
4.774112,,2015
4.74966,,2015
4.700449,,2015
4.774659,,2015
4.745512,,2015
4.742271,,2015
4.76717,,2015
4.743461,,2015
4.752587,,2015
4.74896,,2015
4.753093,,2015
4.761435,,2015
4.811687,,2015
5.150192,,2015
4.898552,,2015
4.79854,,2015
4.776896,,2015
4.800627,,2015
4.790573,,2015
4.82939,,2015
4.819947,,2015
4.798193,,2015
4.774172,,2015
4.773057,,2015
4.767105,,2015
4.768479,,2015
4.786937,,2015
4.894464,,2015
4.843235,,2015
4.80572,,2015
4.790853,,2015
4.761413,,2015
4.571365,,2015
4.592611,,2015
4.703832,,2015
4.719522,,2015
4.72278,,2015
4.741337,,2015
4.757009,,2015
4.750805,,2015
4.755191,,2015
4.759569,,2015
4.783236,,2015
4.853762,,2015
4.843063,,2015
4.787281,,2015
4.771189,,2015
4.766056,,2015
4.779923,,2015
4.776225,,2015
4.772194,,2015
4.76547,,2015
4.76317,,2015
4.821169,,2015
5.044318,,2015
4.869952,,2015
4.856501,,2015
4.776879,,2015
4.742504,,2015
4.569934,,2015
4.573875,,2015
4.604286,,2015
4.610213,,2015
4.643317,,2015
4.621684,,2015
4.708499,,2015
4.706491,,2015
4.730456,,2015
4.732584,,2015
4.748955,,2015
4.793124,,2015
4.767768,,2015
4.754478,,2015
4.760052,,2015
4.780209,,2015
4.820395,,2015
4.783832,,2015
4.770027,,2015
4.76409,,2015
4.773965,,2015
4.770556,,2015
4.80047,,2015
4.949957,,2015
4.823862,,2015
4.779313,,2015
4.570238,,2015
4.572546,,2015
4.598053,,2015
4.672841,,2015
4.679635,,2015
4.632805,,2015
4.705882,,2015
4.720534,,2015
4.708403,,2015
4.726266,,2015
4.724659,,2015
4.728265,,2015
4.733978,,2015
4.735734,,2015
4.749188,,2015
4.75192,,2015
4.750104,,2015
4.749867,,2015
4.750442,,2015
4.772927,,2015
4.858514,,2015
4.782491,,2015
4.768527,,2015
4.764621,,2015
4.780513,,2015
4.773586,,2015
4.78677,,2015
4.783389,,2015
4.796882,,2015
4.768858,,2015
4.780511,,2015
4.77773,,2015
4.614317,,2015
4.636998,,2015
4.631832,,2015
4.624824,,2015
4.683311,,2015
4.724515,,2015
4.709713,,2015
4.696003,,2015
4.717566,,2015
4.714469,,2015
4.719484,,2015
4.725505,,2015
4.724963,,2015
4.738173,,2015
4.73898,,2015
4.734407,,2015
4.731661,,2015
4.731371,,2015
4.756946,,2015
4.795719,,2015
4.760121,,2015
4.754709,,2015
4.752088,,2015
4.76317,,2015
4.770756,,2015
4.802775,,2015
4.773787,,2015
4.756531,,2015
4.759129,,2015
4.60181,,2015
4.617328,,2015
4.644372,,2015
4.717919,,2015
4.666536,,2015
4.687395,,2015
4.714333,,2015
4.906748,,2015
4.713006,,2015
4.739329,,2015
4.727779,,2015
4.734439,,2015
4.741714,,2015
4.743813,,2015
4.738887,,2015
4.769452,,2015
4.764208,,2015
4.740936,,2015
4.733884,,2015
4.731842,,2015
4.757537,,2015
4.783568,,2015
4.772836,,2015
4.760273,,2015
4.757156,,2015
4.765978,,2015
4.765588,,2015
4.765962,,2015
4.764154,,2015
4.775365,,2015
4.771952,,2015
4.652857,,2015
4.730718,,2015
4.940074,,2015
4.811407,,2015
4.737368,,2015
4.705183,,2015
4.676278,,2015
4.680133,,2015
4.698111,,2015
4.785572,,2015
4.868344,,2015
4.725003,,2015
4.82946,,2015
4.770061,,2015
4.824875,,2015
4.770553,,2015
4.760176,,2015
4.786401,,2015
4.805357,,2015
4.774175,,2015
4.746778,,2015
4.740911,,2015
4.739737,,2015
4.76607,,2015
4.768633,,2015
4.807606,,2015
4.774365,,2015
4.770344,,2015
4.77919,,2015
4.77695,,2015
4.777384,,2015
4.786513,,2015
4.778157,,2015
4.775915,,2015
4.600698,,2015
4.640907,,2015
4.689522,,2015
4.748865,,2015
4.716036,,2015
4.675782,,2015
4.703771,,2015
4.677599,,2015
4.760571,,2015
4.707284,,2015
4.714147,,2015
4.748455,,2015
4.702036,,2015
4.706675,,2015
4.751804,,2015
4.857072,,2015
4.784747,,2015
4.77876,,2015
4.798342,,2015
4.819133,,2015
4.766825,,2015
4.749313,,2015
4.748405,,2015
4.748683,,2015
4.779137,,2015
4.783077,,2015
4.826413,,2015
4.786071,,2015
4.783387,,2015
4.794681,,2015
4.797069,,2015
4.797566,,2015
4.788092,,2015
4.599587,,2015
4.640733,,2015
4.846171,,2015
4.836786,,2015
4.665926,,2015
4.690238,,2015
4.740944,,2015
4.676828,,2015
4.662232,,2015
4.69595,,2015
4.706531,,2015
4.714633,,2015
4.703707,,2015
4.725265,,2015
4.732038,,2015
4.760998,,2015
4.785984,,2015
4.808763,,2015
5.028772,,2015
4.854899,,2015
4.762232,,2015
4.752068,,2015
4.764621,,2015
4.760263,,2015
4.790249,,2015
4.825478,,2015
4.798864,,2015
4.796828,,2015
4.800292,,2015
4.818499,,2015
4.85022,,2015
4.817292,,2015
4.595102,,2015
4.67012,,2015
4.653699,,2015
4.636615,,2015
4.820991,,2015
4.672119,,2015
4.657566,,2015
4.654751,,2015
4.757108,,2015
4.750647,,2015
4.685237,,2015
4.718814,,2015
4.686735,,2015
4.752685,,2015
4.805501,,2015
4.812683,,2015
4.801038,,2015
4.773625,,2015
4.781923,,2015
4.752703,,2015
4.749359,,2015
4.758619,,2015
4.794843,,2015
4.805633,,2015
4.802171,,2015
4.825794,,2015
4.812822,,2015
4.83598,,2015
4.867402,,2015
4.909423,,2015
4.866854,,2015
4.829249,,2015
4.802976,,2015
4.797222,,2015
4.586611,,2015
4.596379,,2015
4.614425,,2015
4.60753,,2015
4.636858,,2015
4.740234,,2015
4.684501,,2015
4.666683,,2015
4.672903,,2015
4.817151,,2015
4.738424,,2015
4.696135,,2015
4.686419,,2015
4.71156,,2015
4.767394,,2015
5.156432,,2015
5.018381,,2015
4.793066,,2015
4.763407,,2015
4.76056,,2015
4.755803,,2015
4.758113,,2015
