PM25 level,Happiness,Year
2.827849,7.5,2019
2.820053,7.3,2019
2.829362,7.21,2019
2.829854,7.36,2019
2.830794,7.39,2019
2.83094,7.31,2019
2.820641,7.26,2019
2.830215,7.71,2019
2.830972,7.51,2019
2.832176,7.51,2019
2.832581,7.58,2019
2.833566,7.59,2019
2.840419,7.26,2019
2.840714,7.73,2019
2.821587,7.33,2019
2.831496,7.47,2019
2.832543,7.19,2019
2.834701,7.7,2019
2.834888,7.8,2019
2.837038,7.42,2019
2.847075,7.7,2019
2.84366,7.65,2019
2.820945,7.52,2019
2.821467,7.52,2019
2.822294,7.83,2019
2.832334,7.48,2019
2.835225,7.56,2019
2.835707,7.9,2019
2.837553,7.85,2019
2.844031,7.76,2019
2.85449,7.81,2019
2.846549,7.34,2019
2.84104,7.65,2019
2.818763,7.47,2019
2.8193,7.49,2019
2.820313,7.3,2019
2.831498,7.34,2019
2.83757,7.61,2019
2.836923,7.62,2019
2.84013,7.38,2019
2.868769,7.51,2019
2.864649,7.51,2019
2.846989,7.49,2019
2.81957,7.56,2019
2.820266,7.86,2019
2.822301,7.24,2019
2.834298,7.53,2019
2.840374,7.61,2019
2.840436,7.59,2019
2.850224,7.38,2019
2.961874,7.31,2019
2.864276,7.58,2019
2.848188,7.23,2019
2.820508,7.5,2019
2.821271,7.72,2019
2.822278,7.69,2019
2.828274,7.86,2019
2.838217,7.15,2019
2.83854,7.58,2019
2.843078,8.02,2019
2.866716,7.96,2019
2.883007,7.33,2019
2.869686,8.01,2019
2.847419,7.69,2019
2.821445,7.56,2019
2.82567,7.61,2019
2.829017,7.49,2019
2.854621,7.51,2019
2.83883,7.49,2019
2.842478,7.72,2019
2.910154,7.47,2019
2.897681,7.53,2019
2.865906,7.56,2019
2.843731,7.57,2019
2.822028,7.35,2019
2.834358,7.73,2019
2.829379,7.58,2019
2.841412,7.6,2019
2.843938,7.54,2019
2.851729,7.49,2019
2.89764,7.54,2019
2.902447,7.53,2019
2.819992,7.53,2019
2.821989,7.32,2019
2.828341,7.58,2019
2.846836,7.53,2019
2.85823,7.39,2019
2.888098,7.74,2019
2.874033,7.6,2019
3.006344,7.55,2019
2.839988,7.44,2019
2.821275,7.46,2019
2.825315,7.41,2019
2.831417,7.71,2019
2.850348,7.01,2019
2.860991,7.21,2019
2.868141,7.27,2019
2.851884,7.7,2019
2.84215,7.9,2019
2.839128,7.49,2019
2.833184,7.77,2019
2.822929,7.61,2019
2.824189,7.03,2019
2.838871,7.48,2019
2.830365,7.47,2019
2.843045,7.53,2019
2.842538,7.68,2019
2.842132,7.38,2019
2.852665,7.61,2019
2.854326,7.75,2019
2.847193,7.59,2019
2.831768,7.73,2019
2.80578,7.33,2019
2.807148,7.03,2019
2.81698,7.21,2019
2.826229,7.26,2019
2.833149,7.55,2019
2.904981,7.31,2019
2.833184,7.54,2019
2.844724,7.48,2019
2.842294,7.4,2019
2.836396,7.54,2019
2.867824,7.68,2019
2.829665,7.61,2019
2.831973,7.55,2019
2.805915,7.63,2019
2.808188,7.39,2019
2.811325,7.36,2019
2.816694,7.61,2019
2.821468,7.76,2019
2.830261,7.84,2019
2.8327,7.44,2019
2.828965,7.72,2019
